step_id_,used_rsf,max_rsf,win
165_14,1.0962503675301194,1.624287238665114,0
165_15,1.3131449972918607,1.3238861566373412,0
165_16,1.3935912821244418,1.3949512535978772,0
165_17,1.2834290954513115,1.650966457837015,0
165_18,1.6608976083942184,1.6608976083942184,1
165_19,1.5810767562365817,1.6688999121163064,0
165_2,1.282336721930314,1.288170647995893,0
165_20,1.403483064682833,1.581315857415689,0
165_21,1.416112380361221,1.441002226228762,0
165_22,1.4629835240706441,1.4907217431420903,0
165_23,1.4590562242921572,1.482568263582567,0
165_24,1.482820892686174,1.6679804424748053,0
165_25,1.427429004817434,1.5645988184583026,0
165_26,1.3249489848438656,1.5144828188929196,0
165_27,1.5144287179232292,1.5144287179232292,1
165_28,1.4683049547086509,1.514443010206055,0
165_29,1.287866716734688,1.4800749973792993,0
165_3,1.1730979726319928,1.3630101289903542,0
165_30,1.0866148361661387,1.353545822012504,0
165_31,1.208059523231743,1.2160540475625912,0
165_32,1.3188992631023795,1.4066289691557312,0
165_33,1.3153465376099938,1.689636167817311,0
165_34,1.4028600337599875,1.4028600337599875,1
165_35,1.294242272336556,1.4777877725915363,0
165_36,1.1932958728866714,1.4712073230800682,0
165_37,1.1016219511725445,1.3629619888876865,0
165_38,1.091467639926046,1.6719863186993233,0
165_39,1.2380040683564786,1.297838642238722,0
165_4,1.2904015349041187,1.2904015349041187,1
165_40,1.2631410991927385,1.2631410991927385,1
165_41,1.144432955179264,1.3598677869951241,0
165_42,1.0945142342353278,1.4190813238308924,0
165_43,1.0874264892977825,1.1639962645593305,0
165_44,1.095837521792125,1.3186493013342295,0
165_45,1.0955990367634483,1.2438399256042356,0
165_46,1.2737166842920278,1.2784786446975525,0
165_47,1.292786433116107,1.3598983829442364,0
165_48,0.9200842292441495,1.3110320281653902,0
165_49,1.3933246502949939,1.3933246502949939,1
