forest_val,prob
21.40096045914514,0.09065957725154626
21.40903282036427,0.09067564666188449
21.417105181583402,0.09069171863645438
21.425177542802537,0.09070779317556454
21.433249904021668,0.09072387027952342
21.4413222652408,0.09073994994863945
21.44939462645993,0.09075603218322113
21.457466987679062,0.09077211698357693
21.465539348898197,0.09078820435001533
21.47361171011733,0.09080429428284482
21.48168407133646,0.09082038678237388
21.48975643255559,0.09083648184891094
21.497828793774726,0.09085257948276454
21.505901154993857,0.09086867968424311
21.51397351621299,0.09088478245365522
21.52204587743212,0.09090088779130924
21.53011823865125,0.09091699569751374
21.538190599870386,0.0909331061725772
21.546262961089518,0.09094921921680807
21.55433532230865,0.09096533483051483
21.56240768352778,0.09098145301400602
21.570480044746912,0.09099757376759009
21.578552405966047,0.0910136970915755
21.586624767185178,0.09102982298627081
21.59469712840431,0.09104595145198446
21.60276948962344,0.09106208248902498
21.610841850842576,0.09107821609770082
21.618914212061707,0.09109435227832048
21.62698657328084,0.09111049103119245
21.63505893449997,0.09112663235662531
21.6431312957191,0.09114277625492741
21.651203656938236,0.09115892272640734
21.659276018157367,0.09117507177137357
21.6673483793765,0.09119122339013461
21.67542074059563,0.09120737758299896
21.68349310181476,0.0912235343502751
21.691565463033896,0.09123969369227151
21.699637824253028,0.09125585560929671
21.70771018547216,0.09127202010165922
21.71578254669129,0.09128818716966752
21.72385490791042,0.09130435681363007
21.731927269129557,0.0913205290338554
21.739999630348688,0.0913367038306521
21.74807199156782,0.0913528812043285
21.75614435278695,0.09136906115519323
21.764216714006086,0.09138524368355475
21.772289075225217,0.09140142878972159
21.78036143644435,0.09141761647400218
21.78843379766348,0.09143380673670509
21.79650615888261,0.09144999957813883
21.804578520101746,0.09146619499861185
21.812650881320877,0.0914823929984327
21.82072324254001,0.09149859357790983
21.82879560375914,0.09151479673735181
21.83686796497827,0.09153100247706707
21.844940326197406,0.09154721079736422
21.853012687416538,0.09156342169855164
21.86108504863567,0.09157963518093795
21.8691574098548,0.09159585124483156
21.877229771073935,0.09161206989054105
21.885302132293067,0.09162829111837487
21.893374493512198,0.09164451492864158
21.90144685473133,0.09166074132164966
21.90951921595046,0.09167697029770759
21.917591577169595,0.09169320185712392
21.925663938388727,0.09170943600020712
21.933736299607858,0.0917256727272657
21.94180866082699,0.0917419120386082
21.94988102204612,0.09175815393454309
21.957953383265256,0.09177439841537886
21.966025744484387,0.09179064548142411
21.97409810570352,0.09180689513298722
21.98217046692265,0.09182314737037679
21.99024282814178,0.09183940219390131
21.998315189360916,0.09185565960386925
22.006387550580047,0.09187191960058916
22.01445991179918,0.09188818218436952
22.02253227301831,0.09190444735551882
22.030604634237445,0.09192071511434559
22.038676995456576,0.09193698546115833
22.046749356675708,0.09195325839626556
22.05482171789484,0.09196953391997577
22.06289407911397,0.0919858120325974
22.070966440333105,0.09200209273443913
22.079038801552237,0.09201837602580927
22.087111162771368,0.09203466190701648
22.0951835239905,0.09205095037836912
22.10325588520963,0.0920672414401758
22.111328246428766,0.09208353509274499
22.119400607647897,0.09209983133638522
22.12747296886703,0.09211613017140495
22.13554533008616,0.09213243159811269
22.143617691305295,0.09214873561681695
22.151690052524426,0.09216504222782623
22.159762413743557,0.09218135143144907
22.16783477496269,0.0921976632279939
22.17590713618182,0.09221397761776928
22.183979497400955,0.09223029460108367
22.192051858620086,0.09224661417824562
22.200124219839218,0.09226293634956353
