burst_,x1_,x2_,y1_,y2_,sl_,ta_,t1_,t2_,dt_,case_,step_id_,log_sl_,cos_ta_,v0,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v1,v2,v3,v4,v5,v6,v7,v8,CosAspect,v1_1,EVI,v3_1,v4_1,NDVI,v7_1
10,26.55433,26.569264011705645,-33.61367,-33.58411370728886,0.0331149383881507,-0.6057385221447242,2020-01-10T23:00:12Z,2020-01-10T23:20:36Z,20.4,FALSE,4,-3.4077707875889542,0.822081829979703,21.64793586730957,24.34793472290039,19.266977310180664,628.41729736328125,72.81580352783203,33.66976547241211,27.570621490478516,204.67291259765625,108.2618637084961,189.2237091064453,110.07766723632813,9.692854881286621,61.839019775390625,205.4355926513672,29.247936248779297,13.566976547241211,15.68095874786377,21.947935104370117,19.114912033081055,-0.26756659150123596,222.16958618164063,-2.7961173057556152,30.233129501342773,30,0.47099554538726807,3.925295829772949
10,26.55433,26.557040475710185,-33.61367,-33.62058409751775,0.00742640041073009,-2.905864067283372,2020-01-10T23:00:12Z,2020-01-10T23:20:36Z,20.4,FALSE,4,-4.902714004571797,-0.9723444370130861,22.127182006835938,24.729236602783203,19.762514114379883,598.64117431640625,66.36409759521484,34.97944641113281,23.25263786315918,187.22662353515625,111.94813537597656,174.77935791015625,112.94813537597656,9.303132057189941,60.705116271972656,202.482177734375,29.529237747192383,14.160459518432617,15.36877727508545,22.55641746520996,19.724050521850586,0.407819926738739,31.925460815429688,-1.993560552597046,59.35731506347656,10,0.5741271376609802,20.718141555786133
10,26.55433,26.520173905500183,-33.61367,-33.607800116607756,0.03465680773699267,1.262723163502357,2020-01-10T23:00:12Z,2020-01-10T23:20:36Z,20.4,FALSE,4,-3.3622611011581394,0.30322308000332426,22.1923828125,24.88904571533203,19.737123489379883,589.03765869140625,65.03336334228516,34,22.867265701293945,183.28578186035156,109.84255981445313,171.1428985595703,109.84255981445313,9.507617950439453,60.27426528930664,208.7992706298828,29.789045333862305,13.989047050476074,15.800000190734863,22.68904685974121,19.440460205078125,1,16.426427841186523,-2.1838064193725586,49.9836540222168,10,0.5026264190673828,6.242661952972412
10,26.55433,26.54108519922442,-33.61367,-33.62075595123579,0.015021166815560243,1.9241683124663949,2020-01-10T23:00:12Z,2020-01-10T23:20:36Z,20.4,FALSE,4,-4.198294951538221,-0.34606340335925373,22.199182510375977,24.898229598999023,19.798643112182617,593.05419921875,65.0123291015625,34,22.68326759338379,184.4740447998047,111.00003051757813,172.4563751220703,111.4406509399414,9.456438064575195,60.24635314941406,205.89047241210938,29.75469207763672,14.098658561706543,15.656033515930176,22.697816848754883,19.64272117614746,0.6399061679840088,0.6178423166275024,-3.7697649002075195,8.691218376159668,30,0.4672750234603882,2.621443748474121
10,26.55433,26.544169518038604,-33.61367,-33.63136735450624,0.02040665945732792,2.482535693186205,2020-01-10T23:00:12Z,2020-01-10T23:20:36Z,20.4,FALSE,4,-3.8918939874165486,-0.7905700736009297,22.109413146972656,24.78837776184082,19.709413528442383,593.913330078125,65.85395050048828,34,22.749691009521484,184.90586853027344,111.39371490478516,172.7598114013672,112.59169006347656,9.526226997375488,60.6984748840332,205.75022888183594,29.614604949951172,13.968582153320313,15.646023750305176,22.60422134399414,19.58837890625,6.123234262925839e-17,71.5827865600586,-2.1786868572235107,62,10,0.6297076940536499,3.8056585788726807
10,26.55433,26.501096689841862,-33.61367,-33.6443497085426,0.061441271362589145,1.9557450942396857,2020-01-10T23:00:12Z,2020-01-10T23:20:36Z,20.4,FALSE,4,-2.789673497606338,-0.3755116540027716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,26.55433,26.557612536458983,-33.61367,-33.59903818873806,0.01499549753791612,-0.3585695053852245,2020-01-10T23:00:12Z,2020-01-10T23:20:36Z,20.4,FALSE,4,-4.200005287077125,0.9363997923300762,21.722579956054688,24.363399505615234,19.338153839111328,619.9144287109375,70.98445129394531,34,26.72760009765625,200.7586669921875,109.22579193115234,185.14019775390625,110.22579193115234,9.536599159240723,61.40378189086914,204.8288116455078,29.222579956054688,13.663400650024414,15.559178352355957,22.063400268554688,19.163400650024414,-0.13713258504867554,201.96620178222656,-3.8267741203308105,32.63815689086914,10,0.5610981583595276,1.891829252243042
10,26.55433,26.562332936176297,-33.61367,-33.60082558341039,0.015133605815183634,-0.695089325035881,2020-01-10T23:00:12Z,2020-01-10T23:20:36Z,20.4,FALSE,4,-4.190837457356429,0.7679964962756451,21.701221466064453,24.3991756439209,19.359712600708008,619.98382568359375,70.411102294921875,34,26.619667053222656,200.39889526367188,109.01221466064453,184.99603271484375,110.01221466064453,9.500823974609375,61.4175910949707,204.39224243164063,29.201221466064453,13.699175834655762,15.502045631408691,22.09917640686035,19.199176788330078,0.6399937272071838,215.67245483398438,-2.248217821121216,57.922454833984375,10,0.6420073509216309,4.170254707336426
103,26.559,26.56764,-33.62977,-33.63323,0.009307051090435383,2.5808337344077996,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,TRUE,6,-4.676982984330282,-0.8468517396654957,22.12920570373535,24.748863220214844,19.78034019470215,597.62646484375,66.51136779785156,34,22.813785552978516,185.904541015625,112.18785858154297,173.72193908691406,113,9.387308120727539,60.76559829711914,202.64065551757813,29.529205322265625,14.080341339111328,15.44886302947998,22.559282302856445,19.62920570373535,-0.4327889680862427,58.98564529418945,-2.3633205890655518,48.28422927856445,10,0.5610055327415466,18.84352684020996
103,26.559,26.57232786539231,-33.62977,-33.621018491845916,0.015944305907957496,-2.7404225627075767,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-4.138653509855957,-0.920604708737088,22.100399017333984,24.70039939880371,19.782787322998047,605.19677734375,66.99602508544922,34.977413177490234,23.734235763549805,191.05520629882813,112,176.14158630371094,113,9.300000190734863,60.63747787475586,201.49266052246094,29.482786178588867,14.180926322937012,15.301860809326172,22.40265655517578,19.60079574584961,-0.43693116307258606,63.91808319091797,-2.264544725418091,61.92363357543945,10,0.6475486159324646,14.983054161071777
103,26.559,26.55659492143183,-33.62977,-33.604891678542614,0.024994304980460392,-1.6542756460298698,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.6891072808460597,-0.0833823946122482,21.78986358642578,24.422285079956055,19.422285079956055,617.35894775390625,69.7533187866211,34.0238151550293,26.149263381958008,198.7140655517578,109.75799560546875,183.6556396484375,110.75799560546875,9.491777420043945,61.125038146972656,204.39393615722656,29.2874813079834,13.7246675491333,15.562813758850098,22.122285842895508,19.224668502807617,-0.7184481620788574,130.22373962402344,-1.413344144821167,79.89708709716797,10,0.6133548021316528,18.095556259155273
103,26.559,26.581337708509743,-33.62977,-33.66252396112347,0.03964587230398351,1.9894755556024721,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.22776843962473,-0.40655411618564485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,26.559,26.540586439533968,-33.62977,-33.601989430268894,0.03332895533347713,-1.1653139487136617,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.401328730283694,0.3944620693625512,21.936643600463867,24.610370635986328,19.536643981933594,605.42425537109375,67.89629364013672,33.83470153808594,24.72300148010254,192.86485290527344,110,177.26084899902344,110.83470153808594,9.509742736816406,60.91382598876953,205.9978485107422,29.483030319213867,13.83664321899414,15.64638614654541,22.299560546875,19.42690086364746,-0.8706445693969727,105.95496368408203,-1.7270320653915405,63,10,0.6294122338294983,16.670108795166016
103,26.559,26.568093530208763,-33.62977,-33.6103166907056,0.021473787140633433,-2.1879234492677186,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.8409222904420917,-0.5786945928621327,21.956777572631836,24.565378189086914,19.614904403686523,610.25152587890625,67.6064224243164,34.73979568481445,24.77223777770996,194.29885864257813,110.65377807617188,179.29885864257813,111.65377807617188,9.376495361328125,61.07102966308594,202.3718719482422,29.36537742614746,14.006302833557129,15.359075546264648,22.265378952026367,19.506303787231445,-0.7806816697120667,84.4806900024414,-0.9308274984359741,73.89923095703125,10,0.5562003254890442,10.237004280090332
103,26.559,26.5678762853853,-33.62977,-33.60895477369838,0.02262878892537107,-2.1537330419398693,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.7885323371023216,-0.5504780226346412,21.928098678588867,24.542953491210938,19.580408096313477,611.69610595703125,67.99236297607422,34.57809829711914,25.012649536132813,195.13328552246094,110.4295425415039,180.13328552246094,111.4295425415039,9.404735565185547,61.13355255126953,202.67347717285156,29.342952728271484,13.965553283691406,15.377401351928711,22.24295425415039,19.465553283691406,-0.9215572476387024,118.13117980957031,-0.9571095108985901,69.26813507080078,10,0.5482094883918762,21.323856353759766
103,26.559,26.53441629614117,-33.62977,-33.63999467746628,0.02662522346775797,0.21429511258288647,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.6258962618325414,0.9771265373987927,21.996503829956055,24.696502685546875,19.559206008911133,595.50732421875,66.29712677001953,34,23.597156524658203,186.85084533691406,110,174.18075561523438,111.73784637451172,9.667009353637695,60.940574645996094,206.87893676757813,29.6262149810791,13.729494094848633,15.896720886230469,22.404050827026367,19.459205627441406,0.9769731760025024,88.67915344238281,-1.9549096822738647,53.16572189331055,10,0.4604439437389374,10.189205169677734
103,26.559,26.532689808927685,-33.62977,-33.650242863361626,0.0333371307776427,0.48141180101115877,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.401083464821644,0.8863420987178429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,26.559,26.573785143322468,-33.62977,-33.6086932651175,0.0257454698223377,-2.362375872406245,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.6594965965793578,-0.7114641415818591,21.91864013671875,24.518640518188477,19.58953857421875,612.943603515625,68.2678451538086,34.545753479003906,25.092382431030273,195.5028076171875,110.54576110839844,180.89505004882813,111.54576110839844,9.410460472106934,61.18827438354492,202.30191040039063,29.334962844848633,13.97321605682373,15.361747741699219,22.218639373779297,19.489538192749023,-0.8922299742698669,70.6935043334961,-3.1660032272338867,62.68525695800781,10,0.6242138147354126,3.9715073108673096
103,26.559,26.541049801549953,-33.62977,-33.612576974904385,0.024855778731201587,-0.9437096374425504,2020-04-09T22:20:30Z,2020-04-09T23:00:18Z,39.8,FALSE,6,-3.6946650089586295,0.5867882259830023,22.115859985351563,24.71673583984375,19.658838272094727,598.470458984375,66.26240539550781,34,23.598329544067383,188.36117553710938,111.00025939941406,174.52880859375,111.99506378173828,9.457514762878418,60.53703689575195,206.4457550048828,29.574264526367188,13.95883846282959,15.615425109863281,22.474672317504883,19.558319091796875,-0.055434562265872955,56.76356887817383,-1.3658289909362793,62,10,0.5336029529571533,14.08508586883545
103,26.56764,26.56299,-33.63323,-33.62829,0.006784253827798041,2.7068692889485204,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,TRUE,7,-4.993150965538291,-0.9069865846153263,22.00550079345703,24.690149307250977,19.705501556396484,601.5155029296875,67,34.104248046875,23.25212287902832,188.21420288085938,112,175.30128479003906,113,9.384647369384766,60.888427734375,202.7193145751953,29.405500411987305,14.015925407409668,15.38957405090332,22.39507484436035,19.515352249145508,-0.8573059439659119,60.55009460449219,-2.497518539428711,47.727996826171875,20,0.5720590353012085,6.457225799560547
103,26.56764,26.577785931087355,-33.63323,-33.66062101206112,0.02920971515372566,-0.835149561989702,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-3.5332539142998174,0.6710668053722866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,26.56764,26.553369257286345,-33.63323,-33.61100507195609,0.02641214728408101,2.522507010356438,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-3.6339312502576284,-0.8144093897983764,21.964868545532227,24.640188217163086,19.638370513916016,605.076904296875,67.5981216430664,34,24.95530128479004,193.28256225585938,110.08024597167969,177.5293731689453,111.08024597167969,9.418475151062012,60.7979736328125,204.2333526611328,29.456844329833984,13.938368797302246,15.518475532531738,22.338369369506836,19.448211669921875,-0.6712703704833984,83.33977508544922,-1.149994134902954,71.0149154663086,10,0.5467628240585327,16.428829193115234
103,26.56764,26.543422486044932,-33.63323,-33.666425787285,0.04109073223532532,-1.8201657478240587,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-3.191972675965108,-0.2467929343097024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,26.56764,26.576365922737025,-33.63323,-33.64797762431183,0.017135756489147416,-0.6556090850462777,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-4.0665879758616414,0.7926767512344096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,26.56764,26.577361924409296,-33.63323,-33.62171917214782,0.015067016030473557,1.2503571508933284,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-4.195247293217607,0.31498341158716703,22.10848617553711,24.708486557006836,19.73050880432129,605.4822998046875,66.9151382446289,34.89117431640625,23.79835319519043,191.06593322753906,112,176.41636657714844,113,9.300000190734863,60.7668342590332,202.0607147216797,29.43050765991211,14.128111839294434,15.302396774291992,22.419368743896484,19.616971969604492,-0.5880880355834961,35.017086029052734,-1.161832332611084,59.466854095458984,10,0.5283089876174927,9.305888175964355
103,26.56764,26.571167801715784,-33.63323,-33.64598753834931,0.013236320095860796,-0.9201057640049708,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-4.324790705484398,0.6057360072415638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,26.56764,26.568993208024875,-33.63323,-33.62939206121332,0.004069514232539924,1.6127239486853564,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-5.504231639835085,-0.04191533869770177,22.080795288085938,24.702510833740234,19.778284072875977,599.3394775390625,66.97489166259766,34,23.031436920166016,186.40921020507813,112.0055923461914,174.93026733398438,113,9.324786186218262,60.74315643310547,201.87203979492188,29.48079490661621,14.07828426361084,15.402509689331055,22.482746124267578,19.580795288085938,-0.91809844970703125,59.90779113769531,-1.7046582698822021,54.49757766723633,20,0.5608813762664795,15.300894737243652
103,26.56764,26.573539826742735,-33.63323,-33.617049800615476,0.017222276496359386,1.6020512145380346,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-4.061551588002563,-0.031249799341691666,22.040056228637695,24.640056610107422,19.722126007080078,607.30462646484375,67.14772033691406,35,24.12908363342285,192.23046875,111.54827117919922,177.52590942382813,112.54827117919922,9.314772605895996,60.846092224121094,201.51284790039063,29.4221248626709,14.122125625610352,15.300000190734863,22.340055465698242,19.585227966308594,-0.8798387050628662,109.3615951538086,-2.139474391937256,55.87324905395508,10,0.5460065007209778,6.996286869049072
103,26.56764,26.58339432232335,-33.63323,-33.629510013067375,0.016187556166603494,0.6127830898325911,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-4.123512469776833,0.8180505039737433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,26.56764,26.575940491307623,-33.63323,-33.62142015725817,0.014435045602096528,1.339068801564566,2020-04-09T23:00:18Z,2020-04-09T23:20:24Z,20.1,FALSE,7,-4.23809630673842,0.22965921578033122,22.104061126708984,24.70406150817871,19.74225425720215,605.63885498046875,66.95938873291016,34.93429183959961,23.810998916625977,191.20831298828125,112,176.4305419921875,113,9.300000190734863,60.730186462402344,201.93617248535156,29.44225311279297,14.139744758605957,15.302509307861328,22.41063117980957,19.608121871948242,0.010544373653829098,56.87959671020508,-1.9662542343139648,59.21881866455078,10,0.607922375202179,18.056941986083984
104,26.60743,26.56886,-33.60979,-33.61953,0.039780805673088296,-2.5077581224968255,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,TRUE,9,-3.2243707525414878,-0.8057624794947524,22.064332962036133,24.66433334350586,19.76058006286621,605.8740234375,67,35,23.832069396972656,191.3213348388672,111.8393325805664,176.71334838867188,112.8393325805664,9.303751945495605,60.71931838989258,201.3173065185547,29.464332580566406,14.160579681396484,15.303751945495605,22.36433219909668,19.596248626708984,-0.4469560384750366,39.31282043457031,-1.369009017944336,49.65025329589844,10,0.5519249439239502,12.02538013458252
104,26.60743,26.60684927826289,-33.60979,-33.60160003786047,0.008210524805568852,2.0280624873503243,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,FALSE,9,-4.802338434836185,-0.4414967873488047,21.989376068115234,24.6567440032959,19.6567440032959,617.08343505859375,68.90019989013672,35,24.77161979675293,195.2976837158203,112,182.76531982421875,113,9.530585289001465,61.117095947265625,204.32806396484375,29.509979248046875,13.879395484924316,15.630584716796875,22.309978485107422,19.526159286499023,0.5889743566513062,122.83441925048828,-1.2880645990371704,56.957035064697266,10,0.5874669551849365,10.787074089050293
104,26.60743,26.63521948377576,-33.60979,-33.61087222102614,0.027810548553966495,0.3475542374880909,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,FALSE,9,-3.582339885869078,0.9402085490672082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,26.60743,26.600869308306297,-33.60979,-33.6435078912304,0.03435023820186537,-1.3764929697998252,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,FALSE,9,-3.371146325785701,0.1930830480026493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,26.60743,26.61168184570321,-33.60979,-33.599069405296135,0.011532967644467965,1.5796978675728601,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,FALSE,9,-4.462545593216305,-0.008901423222562838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,26.60743,26.591538112349955,-33.60979,-33.627906240753155,0.024098760800259692,-1.9044028945157283,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,FALSE,9,-3.725594858883895,-0.32745287931168604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,26.60743,26.61568598250594,-33.60979,-33.61473925988732,0.009625820514151196,-0.15355569323901153,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,FALSE,9,-4.6433061542182115,0.9882334724111619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,26.60743,26.61178491365769,-33.60979,-33.620901671223706,0.011934593011483379,-0.8107945581502615,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,FALSE,9,-4.428314120193105,0.6889227270867956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,26.60743,26.635943061382196,-33.60979,-33.60836740591767,0.02854852786586127,0.43632949262532617,2020-04-10T22:20:22Z,2020-04-10T23:00:12Z,39.8333333333333,FALSE,9,-3.556149907576935,0.9063089789742883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
