step_id_,used_rsf,max_rsf,win
102_1,4.092220863795162,4.092220863795162,1
102_2,1.8002659814039736,4.684826609615198,0
102_3,3.0531281823530225,3.1249691700041335,0
106_1,0.37500402876514227,2.458559339032239,0
106_10,0.791479581132484,0.8436407484221929,0
106_11,0.8817195709117566,1.1403660367580475,0
106_12,1.9667503024939603,1.9667503024939603,1
106_13,1.882864935364203,2.781391261127136,0
106_14,3.104418666569496,3.104418666569496,1
106_15,1.3883864041028293,3.5900891482245556,0
106_16,1.9940598654678974,2.7994942514074816,0
106_17,2.17495971450268,3.1269466500549488,0
106_18,1.5341846232810348,2.438164683833175,0
106_19,1.262927952538591,1.9773031557202405,0
106_2,0.3827692016800761,0.7287380260331455,0
106_20,1.100454935740213,1.66276199096389,0
106_3,0.9236965029567256,0.9236965029567256,1
106_4,0.7345987575748846,1.4311815591806993,0
106_5,0.718848139628248,1.978736442385935,0
106_6,1.367549282428152,1.7139629614940979,0
106_7,0.4629637425819433,1.520067177384755,0
106_8,0.91091787785659,0.91091787785659,1
106_9,0.506878096225114,1.2218014715708043,0
108_1,0.14974536791787127,0.14974536791787127,1
108_2,0.1352611667602114,0.15563956468928297,0
108_3,0.28091969415469986,0.3731629931363408,0
108_4,0.41338875572036937,0.5917858610050541,0
108_5,0.281460912163909,0.49785722265415927,0
111_1,0.1555265643600861,0.4340955409690269,0
111_2,0.2557689273426718,1.1630701623533246,0
111_3,0.2875814267150438,0.2875814267150438,1
111_4,0.15579701059767462,0.28745389891427825,0
112_1,3.7228615195940016,5.519398536835311,0
112_2,2.207830089084656,4.676724979416972,0
112_3,2.4200027458438678,5.182757321844746,0
115_1,1.0170109820436102,1.6120154385810657,0
115_10,1.0141606984369151,3.5018138475898755,0
115_11,1.8891893376226883,3.432960370627438,0
115_12,2.0287297095439554,3.3610831587581105,0
115_2,0.9552258369537997,2.1994718807513993,0
115_3,1.939575129774146,2.0809126442193255,0
115_4,3.073342980653465,3.5097830324032717,0
115_5,3.5708744067526554,4.836895221896142,0
115_6,2.67564519820804,8.74032774464103,0
115_7,3.034030321342879,4.764335002282258,0
115_8,3.808572599078124,5.3383813588581885,0
115_9,2.0202842911509817,7.669177771192558,0
116_1,1.3048326216169528,2.11967398242684,0
116_2,1.1302711493278776,4.250311560019775,0
116_3,1.3434641713320636,1.3829436393604078,0
119_1,2.4247946531408586,2.753316172610418,0
119_10,3.198024535469684,3.3904888515466767,0
119_11,1.2422265152017584,4.73746056837453,0
119_2,2.19225370515956,3.541271417530631,0
119_3,1.8528965964605668,4.641249662615946,0
119_4,5.585643487177184,5.585643487177184,1
119_5,1.5328300367374381,5.616020271554698,0
119_6,6.278284697056993,6.278284697056993,1
119_7,4.111509528540418,6.803360826646386,0
119_8,3.1182215025640776,6.14806117292665,0
119_9,1.2158358200385515,5.120321477670216,0
122_1,1.6052468748286275,1.6052468748286275,1
122_2,0.669007270498952,1.7135565405727162,0
122_3,0.7373194206812689,1.1926003408671186,0
122_4,0.7932727614716856,1.1027065514206245,0
122_5,0.875013223056196,1.0990413481841355,0
122_6,0.4977205939855284,1.4901421424160186,0
122_7,1.0539872618281854,1.0539872618281854,1
122_8,1.0543545944199715,1.3192361008248723,0
122_9,0.7872965470770038,1.0833350684826248,0
19_1,3.8610406417758436,8.160353444037023,0
19_2,3.671688742417007,5.911154821008667,0
19_3,3.7523653301554503,6.626513946481435,0
200_1,1.8698366624461347,1.8698366624461347,1
200_2,0.9468560683894004,2.0240439656517855,0
200_3,0.9883251352061887,2.1436541934097346,0
202_1,1.9111363037756213,2.1049457389048705,0
