species,lon,lat
E4B,26.55604,-33.6056
E4B,26.56144,-33.62485
E4B,26.60733,-33.61185
E4B,26.56884,-33.59339
E4B,26.58723,-33.61259
E4B,26.58572,-33.59698
E4B,26.59771,-33.61702
E4B,26.56202,-33.63091
E4B,26.5821,-33.61076
E4B,26.60867,-33.61452
E4B,26.56542,-33.57416
E4B,26.55705,-33.62772
E4B,26.57133,-33.58734
E4B,26.59609,-33.6095
E4B,26.6009,-33.58478
E4B,26.59185,-33.58857
E4B,26.57796,-33.61465
E4B,26.59993,-33.61237
E4B,26.5863,-33.60363
E4B,26.60925,-33.61403
E4B,26.56297,-33.62785
E4B,26.57312,-33.56834
E4B,26.55114,-33.61701
E4B,26.55894,-33.62196
E4B,26.5831,-33.58392
E4B,26.59593,-33.59721
E4B,26.57727,-33.61003
E4B,26.58266,-33.62273
E4B,26.5923,-33.61036
E4B,26.56194,-33.62246
E4B,26.55969,-33.62035
E4B,26.54453,-33.61695
E4B,26.55209,-33.6149
E4B,26.59987,-33.61234
E4B,26.56637,-33.63493
E4B,26.58939,-33.61545
E4B,26.55925,-33.61909
E4B,26.57411,-33.61137
E4B,26.57918,-33.60814
E4B,26.54841,-33.61764
E4B,26.58769,-33.60627
E4B,26.60099,-33.61568
E4B,26.6045,-33.61692
E4B,26.59499,-33.61482
E4B,26.57773,-33.62003
E4B,26.56503,-33.61641
E4B,26.57066,-33.63054
E4B,26.59104,-33.61185
E4B,26.59679,-33.57465
E4B,26.56104,-33.63025
E4B,26.58241,-33.61943
E4B,26.5554,-33.62991
E4B,26.5523,-33.61636
E4B,26.60089,-33.60875
E4B,26.59615,-33.61616
E4B,26.57625,-33.61158
E4B,26.56934,-33.62053
E4B,26.57624,-33.61114
E4B,26.56445,-33.63146
E4B,26.57842,-33.57479
E4B,26.57132,-33.63003
E4B,26.5847,-33.61521
E4B,26.56212,-33.63537
E4B,26.60753,-33.61373
E4B,26.56932,-33.62463
E4B,26.58742,-33.59823
E4B,26.5607,-33.63388
E4B,26.55302,-33.63275
E4B,26.597,-33.61774
E4B,26.55689,-33.61877
E4B,26.56135,-33.61719
E4B,26.59997,-33.61203
E4B,26.58132,-33.61145
E4B,26.58787,-33.59167
E4B,26.59689,-33.61769
E4B,26.57029,-33.59241
E4B,26.59917,-33.61448
E4B,26.59016,-33.60289
E4B,26.59019,-33.61056
E4B,26.60276,-33.59908
E4B,26.54516,-33.61461
E4B,26.56983,-33.62404
E4B,26.573,-33.62899
E4B,26.55227,-33.63261
E4B,26.60044,-33.61941
E4B,26.58105,-33.62274
E4B,26.59623,-33.60216
E4B,26.568,-33.57672
E4B,26.57418,-33.61589
E4B,26.59553,-33.60167
E4B,26.55123,-33.61936
E4B,26.59707,-33.61977
E4B,26.55962,-33.61529
E4B,26.55722,-33.62567
E4B,26.58441,-33.61475
E4B,26.57727,-33.62816
E4B,26.59217,-33.59658
E4B,26.56163,-33.63536
E4B,26.56894,-33.62927
E4B,26.60816,-33.60892
E4B,26.57871,-33.58036
E4B,26.56864,-33.62519
E4B,26.56962,-33.62975
E4B,26.56968,-33.5697
E4B,26.57918,-33.57439
E4B,26.57362,-33.62168
E4B,26.56326,-33.6168
E4B,26.60536,-33.60774
E4B,26.55811,-33.62546
E4B,26.59276,-33.60476
E4B,26.55393,-33.63589
E4B,26.56724,-33.63935
E4B,26.59381,-33.60641
E4B,26.60061,-33.58885
E4B,26.60342,-33.61465
E4B,26.59491,-33.59474
E4B,26.60812,-33.60975
E4B,26.60808,-33.60624
E4B,26.58301,-33.62076
E4B,26.54919,-33.61931
E4B,26.57534,-33.61338
E4B,26.58008,-33.61108
E4B,26.58391,-33.57012
E4B,26.60744,-33.60565
E4B,26.57191,-33.63036
E4B,26.58833,-33.57813
E4B,26.56234,-33.63589
E4B,26.6,-33.5875
E4B,26.58999,-33.59502
E4B,26.59205,-33.60684
E4B,26.57925,-33.60658
E4B,26.60999,-33.61252
E4B,26.58096,-33.59822
E4B,26.56926,-33.62917
E4B,26.59607,-33.61581
E4B,26.58858,-33.61771
E4B,26.55636,-33.62108
E4B,26.58217,-33.59825
E4B,26.55777,-33.62505
E4B,26.60071,-33.60138
E4B,26.55978,-33.6283
E4B,26.57,-33.63363
E4B,26.6071,-33.61287
E4B,26.55753,-33.62513
E4B,26.56873,-33.63222
E4B,26.56268,-33.62983
E4B,26.60458,-33.61633
E4B,26.56867,-33.62978
E4B,26.55212,-33.63175
E4B,26.58614,-33.58305
E4B,26.59312,-33.60044
E4B,26.55709,-33.63195
E4B,26.58336,-33.60906
E4B,26.59129,-33.60009
E4B,26.59133,-33.59678
