species,lon,lat
E2B,26.59027,-33.56982
E2B,26.57956,-33.6003
E2B,26.55578,-33.62704
E2B,26.60005,-33.58754
E2B,26.60457,-33.59702
E2B,26.58454,-33.6067
E2B,26.57949,-33.61391
E2B,26.59238,-33.58696
E2B,26.57937,-33.60287
E2B,26.56637,-33.63382
E2B,26.55662,-33.62695
E2B,26.56978,-33.63203
E2B,26.57549,-33.62788
E2B,26.56235,-33.61988
E2B,26.57576,-33.62282
E2B,26.59238,-33.58831
E2B,26.55308,-33.62001
E2B,26.57904,-33.61397
E2B,26.60776,-33.60606
E2B,26.60748,-33.60973
E2B,26.58867,-33.60604
E2B,26.5761,-33.61604
E2B,26.5526,-33.63037
E2B,26.57401,-33.60882
E2B,26.56775,-33.62326
E2B,26.55914,-33.62793
E2B,26.57357,-33.62961
E2B,26.5878,-33.58477
E2B,26.55288,-33.63599
E2B,26.57454,-33.58601
E2B,26.56896,-33.63134
E2B,26.57913,-33.6138
E2B,26.60919,-33.60932
E2B,26.54746,-33.61968
E2B,26.56323,-33.61983
E2B,26.56751,-33.63702
E2B,26.607,-33.60818
E2B,26.59751,-33.58192
E2B,26.58488,-33.60765
E2B,26.60842,-33.61183
E2B,26.59894,-33.61572
E2B,26.59336,-33.60558
E2B,26.57675,-33.60969
E2B,26.5729,-33.62639
E2B,26.60355,-33.60974
E2B,26.60223,-33.59549
E2B,26.58016,-33.61841
E2B,26.58029,-33.60038
E2B,26.57201,-33.62492
E2B,26.57243,-33.63073
E2B,26.60831,-33.6112
E2B,26.57987,-33.61048
E2B,26.54331,-33.6196
E2B,26.56627,-33.64
E2B,26.54423,-33.61551
E2B,26.57077,-33.61357
E2B,26.56709,-33.6352
E2B,26.58026,-33.62719
E2B,26.57957,-33.61384
E2B,26.5771,-33.56894
E2B,26.60785,-33.61177
E2B,26.59421,-33.60181
E2B,26.60243,-33.59198
E2B,26.60123,-33.60634
E2B,26.57199,-33.61415
E2B,26.60641,-33.60294
E2B,26.58,-33.61909
E2B,26.57542,-33.62234
E2B,26.60348,-33.60787
E2B,26.60079,-33.59074
E2B,26.58724,-33.60348
E2B,26.55575,-33.6303
E2B,26.56146,-33.62551
E2B,26.59225,-33.58851
E2B,26.57122,-33.61385
E2B,26.55637,-33.62703
E2B,26.59278,-33.592
E2B,26.60347,-33.61589
E2B,26.56595,-33.63964
E2B,26.56464,-33.62085
E2B,26.56798,-33.6185
E2B,26.58233,-33.60292
E2B,26.55557,-33.61818
E2B,26.58336,-33.60715
E2B,26.57441,-33.61986
E2B,26.59788,-33.59679
E2B,26.60013,-33.60545
E2B,26.60241,-33.61033
E2B,26.60861,-33.61214
E2B,26.55247,-33.61909
E2B,26.57521,-33.60887
E2B,26.56414,-33.62049
E2B,26.55487,-33.62046
E2B,26.55242,-33.63542
E2B,26.55242,-33.63189
E2B,26.56177,-33.61991
E2B,26.54746,-33.6204
E2B,26.55207,-33.6195
E2B,26.60868,-33.61195
E2B,26.59796,-33.58187
E2B,26.59734,-33.60735
E2B,26.55305,-33.61518
E2B,26.55651,-33.63171
E2B,26.54407,-33.62036
E2B,26.56778,-33.63006
E2B,26.58707,-33.60378
E2B,26.5685,-33.62098
E2B,26.55551,-33.63096
E2B,26.57349,-33.62533
E2B,26.56902,-33.61455
E2B,26.58045,-33.60198
E2B,26.60805,-33.60509
E2B,26.60544,-33.61221
E2B,26.60052,-33.5898
E2B,26.60827,-33.61147
E2B,26.55627,-33.63067
E2B,26.5723,-33.61235
E2B,26.59936,-33.59119
E2B,26.55372,-33.61444
E2B,26.5745,-33.58932
E2B,26.55946,-33.61964
E2B,26.59271,-33.59296
E2B,26.56646,-33.62901
E2B,26.59034,-33.60526
E2B,26.56619,-33.62107
E2B,26.55398,-33.63041
E2B,26.59202,-33.59011
E2B,26.58452,-33.60661
E2B,26.54254,-33.62376
E2B,26.55062,-33.61915
E2B,26.5682,-33.62037
E2B,26.55184,-33.63155
E2B,26.59582,-33.60234
