species,lon,lat
E5A,26.49582,-33.62341
E5A,26.52917,-33.59114
E5A,26.51174,-33.60808
E5A,26.50658,-33.56749
E5A,26.50584,-33.5711
E5A,26.53159,-33.57519
E5A,26.4949,-33.62281
E5A,26.50099,-33.5981
E5A,26.54845,-33.6217
E5A,26.506710000000002,-33.57669
E5A,26.52302,-33.62859
E5A,26.52409,-33.62658
E5A,26.51277,-33.62935
E5A,26.54399,-33.63748
E5A,26.53735,-33.64002
E5A,26.55168,-33.64197
E5A,26.52932,-33.6273
E5A,26.54823,-33.64028
E5A,26.5422,-33.64035
E5A,26.54216,-33.63937
E5A,26.55421,-33.63989
E5A,26.53567,-33.62986
E5A,26.54452,-33.63579
E5A,26.53603,-33.62195
E5A,26.51927,-33.64139
E5A,26.55474,-33.6367
E5A,26.52101,-33.64102
E5A,26.51053,-33.6419
E5A,26.53687,-33.62325
E5A,26.53113,-33.62396
E5A,26.52124,-33.6407
E5A,26.51701,-33.63371
E5A,26.53556,-33.62987
E5A,26.52555,-33.6401
E5A,26.52014,-33.62962
E5A,26.55345,-33.64185
E5A,26.51964,-33.62028
E5A,26.52914,-33.62639
E5A,26.50553,-33.63959
E5A,26.51656,-33.64126
E5A,26.52267,-33.63673
E5A,26.53436,-33.62817
E5A,26.50308,-33.63662
E5A,26.53577,-33.63222
E5A,26.51408,-33.63187
E5A,26.52093,-33.61945
E5A,26.55268,-33.64032
E5A,26.54381,-33.64111
E5A,26.53639,-33.63347
E5A,26.52366,-33.64184
E5A,26.51586,-33.63422
E5A,26.52274,-33.623779999999996
E5A,26.51781,-33.63166
E5A,26.53314,-33.62942
E5A,26.52255,-33.61524
E5A,26.52056,-33.61512
E5A,26.51603,-33.64157
E5A,26.52833,-33.63121
E5A,26.53024,-33.63287
E5A,26.52358,-33.63302
E5A,26.51828,-33.6326
E5A,26.51678,-33.63436
E5A,26.51893,-33.63253
E5A,26.52588,-33.63227
E5A,26.534,-33.62955
E5A,26.5348,-33.62192
E5A,26.54894,-33.6374
E5A,26.54857,-33.63177
E5A,26.52843,-33.63123
E5A,26.52013,-33.617
E5A,26.51663,-33.61269
E5A,26.52502,-33.63854
E5A,26.526,-33.63468
E5A,26.53868,-33.62961
E5A,26.50746,-33.63737
E5A,26.51363,-33.63471
E5A,26.52533,-33.63715
E5A,26.53432,-33.63238
E5A,26.54686,-33.64622
E5A,26.50525,-33.63947
E5A,26.52185,-33.60634
E5A,26.52388,-33.62763
E5A,26.53035,-33.63503
E5A,26.52354,-33.64008
E5A,26.52217,-33.63518
E5A,26.50483,-33.64097
E5A,26.49394,-33.63662
E5A,26.49349,-33.63638
E5A,26.49383,-33.63662
E5A,26.49481,-33.63626
E5A,26.50921,-33.58143
E5A,26.51457,-33.58908
E5A,26.51038,-33.58138
E5A,26.512,-33.59183
E5A,26.50535,-33.58719
E5A,26.50862,-33.58913
E5A,26.50986,-33.58917
E5A,26.50961,-33.58939
E5A,26.5151,-33.58369
E5A,26.52734,-33.58698
E5A,26.52179,-33.58386
