species,lon,lat
E3B,26.59362,-33.6082
E3B,26.56365,-33.63126
E3B,26.58858,-33.60875
E3B,26.60623,-33.61025
E3B,26.57893,-33.61394
E3B,26.56255,-33.61429
E3B,26.56325,-33.63363
E3B,26.59678,-33.60424
E3B,26.57727,-33.60814
E3B,26.55718,-33.61281
E3B,26.57415,-33.56984
E3B,26.56743,-33.62171
E3B,26.59346,-33.61205
E3B,26.5772,-33.57082
E3B,26.57635,-33.62262
E3B,26.57341,-33.62244
E3B,26.577,-33.57125
E3B,26.60199,-33.60918
E3B,26.55632,-33.63085
E3B,26.56774,-33.61641
E3B,26.55104,-33.6169
E3B,26.55612,-33.63014
E3B,26.54907,-33.61847
E3B,26.59726,-33.61604
E3B,26.56585,-33.6282
E3B,26.55736,-33.63157
E3B,26.56891,-33.63258
E3B,26.58089,-33.58789
E3B,26.56288,-33.62901
E3B,26.58465,-33.60531
E3B,26.57157,-33.62219
E3B,26.60804,-33.60635
E3B,26.55907,-33.63048
E3B,26.59764,-33.60679
E3B,26.59059,-33.60423
E3B,26.55732,-33.63089
E3B,26.55884,-33.62763
E3B,26.60004,-33.60044
E3B,26.58447,-33.61203
E3B,26.56749,-33.63046
E3B,26.59797,-33.62069
E3B,26.55328,-33.63659
E3B,26.57315,-33.61173
E3B,26.60271,-33.6128
E3B,26.57211,-33.58536
E3B,26.56758,-33.63266
E3B,26.6046,-33.60173
E3B,26.56444,-33.58623
E3B,26.55882,-33.6219
E3B,26.58791,-33.60825
E3B,26.5639,-33.62775
E3B,26.56891,-33.63296
E3B,26.57697,-33.57884
E3B,26.5698,-33.58921
E3B,26.587,-33.599850000000004
E3B,26.56126,-33.62691
E3B,26.55032,-33.61646
E3B,26.60551,-33.60308
E3B,26.56273,-33.62944
E3B,26.59476,-33.60675
E3B,26.57942,-33.61568
E3B,26.60763,-33.6157
E3B,26.59509,-33.60761
E3B,26.58165,-33.60119
E3B,26.56303,-33.63014
E3B,26.60485,-33.60474
E3B,26.59915,-33.61143
E3B,26.570430000000002,-33.609
E3B,26.56853,-33.61129
E3B,26.59912,-33.59616
E3B,26.56118,-33.61273
E3B,26.57253,-33.62826
E3B,26.55668,-33.61313
E3B,26.56644,-33.63248
E3B,26.59963,-33.5981
E3B,26.56089,-33.62836
E3B,26.56594,-33.62166
E3B,26.60555,-33.61525
E3B,26.56744,-33.62176
E3B,26.55652,-33.63118
E3B,26.59727,-33.59889
E3B,26.60226,-33.61494
E3B,26.56302,-33.62592
E3B,26.55397,-33.63343
E3B,26.56484,-33.62528
E3B,26.5641,-33.62695
E3B,26.55821,-33.62852
E3B,26.55813,-33.61821
E3B,26.57319,-33.58535
E3B,26.5916,-33.61378
E3B,26.58076,-33.60839
E3B,26.5653,-33.62634
E3B,26.55624,-33.62408
E3B,26.56701,-33.63943
E3B,26.58243,-33.61214
E3B,26.57293,-33.5989
E3B,26.56466,-33.58454
E3B,26.58883,-33.59414
E3B,26.55885,-33.63183
E3B,26.60269,-33.61306
E3B,26.58218,-33.60895
E3B,26.56608,-33.63181
E3B,26.59426,-33.60766
E3B,26.56893,-33.60997
E3B,26.5761,-33.62571
E3B,26.58411,-33.56933
E3B,26.60528,-33.6085
E3B,26.56988,-33.62815
E3B,26.55434,-33.63029
E3B,26.55888,-33.6307
E3B,26.56659,-33.6318
E3B,26.60062,-33.59488
E3B,26.56548,-33.61274
E3B,26.60688,-33.60492
E3B,26.58132,-33.62426
E3B,26.58641,-33.58875
E3B,26.5947,-33.59341
E3B,26.60257,-33.61225
E3B,26.58034,-33.60118
E3B,26.56466,-33.61793
E3B,26.56591,-33.61744
E3B,26.56118,-33.62841
E3B,26.54374,-33.62145
E3B,26.5849,-33.62562
E3B,26.58406,-33.59605
E3B,26.59646,-33.58931
E3B,26.60291,-33.61701
E3B,26.57336,-33.57252
E3B,26.60365,-33.61789
E3B,26.60255,-33.61547
E3B,26.59493,-33.60909
E3B,26.56625,-33.62157
E3B,26.57299,-33.61648
E3B,26.59092,-33.5714
E3B,26.58091,-33.59824
E3B,26.60726,-33.61536
E3B,26.56169,-33.58534
E3B,26.56022,-33.63385
E3B,26.56463,-33.63524
E3B,26.57338,-33.62066
E3B,26.55943,-33.62132
E3B,26.59425,-33.5961
E3B,26.59937,-33.60482
E3B,26.56334,-33.63465
E3B,26.55836,-33.61472
E3B,26.58677,-33.60632
E3B,26.61011,-33.61238
E3B,26.58033,-33.61732
E3B,26.60121,-33.61437
E3B,26.56734,-33.63089
E3B,26.56672,-33.63939
E3B,26.5855,-33.60204
E3B,26.60533,-33.61466
E3B,26.5435,-33.62275
E3B,26.58092,-33.57274
E3B,26.58774,-33.58118
E3B,26.56356,-33.62849
E3B,26.58898,-33.59585
E3B,26.56742,-33.61152
E3B,26.58317,-33.57584
E3B,26.58476,-33.61316
E3B,26.57589,-33.61053
E3B,26.58512,-33.60965
E3B,26.57135,-33.61181
E3B,26.56272,-33.58368
E3B,26.57243,-33.60896
E3B,26.57242,-33.58968
E3B,26.5853,-33.61544
E3B,26.59419,-33.60447
E3B,26.59394,-33.60817
E3B,26.56095,-33.632
E3B,26.56,-33.63273
E3B,26.58113,-33.6192
E3B,26.58105,-33.60509
E3B,26.55316,-33.63408
E3B,26.56756,-33.62169
E3B,26.56416,-33.61894
E3B,26.58469,-33.62605
E3B,26.56337,-33.6338
E3B,26.59304,-33.60244
E3B,26.5911,-33.60687
