species,lon,lat
E3A,26.57837,-33.58685
E3A,26.56518,-33.60442
E3A,26.49797,-33.60069
E3A,26.50392,-33.59049
E3A,26.52447,-33.63699
E3A,26.53663,-33.6174
E3A,26.54845,-33.57882
E3A,26.51338,-33.57427
E3A,26.53682,-33.56903
E3A,26.54808,-33.61825
E3A,26.51817,-33.59828
E3A,26.51797,-33.60874
E3A,26.50819,-33.63018
E3A,26.51868,-33.57676
E3A,26.51568,-33.6062
E3A,26.53656,-33.63433
E3A,26.52044,-33.57636
E3A,26.52154,-33.57595
E3A,26.50515,-33.63253
E3A,26.55942,-33.62367
E3A,26.49977,-33.57543
E3A,26.4996,-33.57388
E3A,26.51661,-33.62365
E3A,26.52849,-33.60071
E3A,26.53854,-33.58078
E3A,26.50067,-33.60072
E3A,26.49746,-33.59195
E3A,26.50415,-33.61941
E3A,26.55641,-33.61997
E3A,26.56402,-33.6336
E3A,26.49465,-33.62942
E3A,26.5161,-33.59165
E3A,26.54873,-33.62935
E3A,26.50731,-33.58325
E3A,26.50469,-33.57747
E3A,26.5111,-33.56796
E3A,26.52608,-33.62813
E3A,26.54229,-33.61638
E3A,26.57625,-33.62816
E3A,26.51207,-33.5891
E3A,26.51742,-33.60968
E3A,26.5001,-33.57278
E3A,26.50224,-33.57601
E3A,26.55326,-33.58827
E3A,26.5355,-33.63445
E3A,26.59199,-33.61573
E3A,26.52154,-33.60235
E3A,26.52477,-33.63344
E3A,26.53476,-33.61076
E3A,26.53081,-33.62499
E3A,26.53386,-33.60594
E3A,26.53059,-33.60907
E3A,26.52271,-33.58425
E3A,26.53894,-33.61475
E3A,26.57414,-33.62862
E3A,26.57313,-33.61177
E3A,26.50152,-33.59439
E3A,26.52812,-33.61006
E3A,26.51841,-33.60986
E3A,26.506,-33.58265
E3A,26.53666,-33.56907
E3A,26.56156,-33.64046
E3A,26.50692,-33.63395
E3A,26.50873,-33.62294
E3A,26.5488,-33.61333
E3A,26.53531,-33.63853
E3A,26.52972,-33.59173
E3A,26.56435,-33.62931
E3A,26.545,-33.6175
E3A,26.50983,-33.61683
E3A,26.52213,-33.58286
E3A,26.52168,-33.62952
E3A,26.55992,-33.63391
E3A,26.58481,-33.60453
E3A,26.54686,-33.62862
E3A,26.54653,-33.63076
E3A,26.56535,-33.57555
E3A,26.51544,-33.63361
E3A,26.5187,-33.61983
E3A,26.52969,-33.60852
E3A,26.49724,-33.5749
E3A,26.53917,-33.6162
E3A,26.53191,-33.63451
E3A,26.53408,-33.61018
E3A,26.5009,-33.62507
E3A,26.50893,-33.63176
E3A,26.50829,-33.58673
E3A,26.51003,-33.63423
E3A,26.56991,-33.63249
E3A,26.53066,-33.59418
E3A,26.50934,-33.56818
E3A,26.51251,-33.6116
E3A,26.51541,-33.59472
E3A,26.5344,-33.59299
E3A,26.51842,-33.61999
E3A,26.50761,-33.62067
E3A,26.53331,-33.63868
E3A,26.52713,-33.63237
E3A,26.53474,-33.57065
E3A,26.55768,-33.60208
E3A,26.50882,-33.59814
E3A,26.55509,-33.59019
E3A,26.50601,-33.57686
E3A,26.52469,-33.59513
E3A,26.50487,-33.63944
E3A,26.51321,-33.63173
E3A,26.52278,-33.63668
E3A,26.50503,-33.57689
E3A,26.49665,-33.63648
E3A,26.5139,-33.58216
E3A,26.52025,-33.57242
E3A,26.53044,-33.58759
E3A,26.58034,-33.60826
E3A,26.5367,-33.62796
E3A,26.52457,-33.61082
E3A,26.50799,-33.60528
E3A,26.50178,-33.61356
E3A,26.53803,-33.63578
E3A,26.5649,-33.63469
E3A,26.49812,-33.62754
E3A,26.56404,-33.63355
E3A,26.52056,-33.60769
E3A,26.564330000000002,-33.63345
E3A,26.53072,-33.64088
E3A,26.58067,-33.60219
E3A,26.50771,-33.57118
E3A,26.51876,-33.59813
E3A,26.54814,-33.57839
E3A,26.50608,-33.62089
E3A,26.49452,-33.59504
E3A,26.53379,-33.58175
E3A,26.5285,-33.59485
E3A,26.49812,-33.59382
E3A,26.53705,-33.60737
E3A,26.53205,-33.57404
E3A,26.55681,-33.63176
E3A,26.56723,-33.62087
E3A,26.57228,-33.62683
E3A,26.52784,-33.604
E3A,26.50665,-33.62109
E3A,26.50432,-33.57865
E3A,26.52683,-33.60591
E3A,26.56009,-33.62452
E3A,26.50108,-33.58776
E3A,26.4947,-33.57923
E3A,26.53808,-33.57763
E3A,26.5315,-33.60004
E3A,26.52432,-33.60705
E3A,26.52912,-33.59525
E3A,26.52763,-33.58427
E3A,26.53836,-33.57827
E3A,26.57708,-33.6153
E3A,26.50802,-33.56287
E3A,26.50523,-33.5907
E3A,26.49257,-33.63433
E3A,26.52594,-33.58953
E3A,26.55678,-33.58276
E3A,26.52775,-33.59529
E3A,26.50364,-33.59108
E3A,26.52147,-33.62455
E3A,26.57139,-33.62712
E3A,26.53963,-33.63256
E3A,26.53147,-33.61079
E3A,26.57647,-33.59656
E3A,26.51038,-33.57439
E3A,26.50851,-33.59663
E3A,26.60787,-33.60141
E3A,26.5242,-33.62483
E3A,26.52923,-33.61376
E3A,26.54004,-33.59733
E3A,26.53999,-33.63235
E3A,26.54304,-33.57783
E3A,26.52383,-33.63184
E3A,26.52866,-33.59609
E3A,26.53572,-33.61672
E3A,26.53612,-33.60188
E3A,26.52142,-33.58116
E3A,26.52333,-33.6078
E3A,26.52213,-33.57654
E3A,26.56515,-33.62631
E3A,26.49896,-33.62781
E3A,26.53449,-33.58197
E3A,26.53059,-33.59445
