species,lon,lat
E1B,26.60065,-33.58882
E1B,26.6091,-33.61421
E1B,26.6035,-33.61133
E1B,26.57106,-33.57813
E1B,26.60766,-33.60541
E1B,26.59379,-33.60346
E1B,26.56999,-33.61762
E1B,26.55909,-33.63263
E1B,26.60582,-33.61159
E1B,26.60724,-33.60153
E1B,26.60773,-33.61151
E1B,26.6039,-33.61437
E1B,26.55881,-33.62862
E1B,26.59501,-33.60754
E1B,26.60359,-33.60914
E1B,26.5563,-33.61756
E1B,26.59391,-33.60832
E1B,26.58565,-33.60927
E1B,26.5776,-33.60784
E1B,26.60445,-33.61152
E1B,26.59964,-33.61818
E1B,26.60036,-33.61958
E1B,26.58807,-33.60033
E1B,26.54627,-33.61988
E1B,26.60527,-33.60794
E1B,26.60509,-33.61044
E1B,26.57399,-33.62889
E1B,26.57439,-33.57026
E1B,26.56905,-33.62051
E1B,26.55736,-33.62394
E1B,26.60056,-33.6023
E1B,26.6046,-33.61205
E1B,26.5495,-33.61664
E1B,26.60106,-33.6164
E1B,26.56649,-33.6214
E1B,26.54427,-33.62266
E1B,26.56496,-33.62234
E1B,26.60559,-33.61449
E1B,26.55222,-33.61901
E1B,26.60244,-33.61251
E1B,26.56776,-33.61851
E1B,26.6079,-33.61683
E1B,26.56463,-33.62576
E1B,26.60434,-33.6163
E1B,26.59713,-33.59823
E1B,26.60108,-33.61331
E1B,26.55882,-33.63133
E1B,26.55172,-33.61734
E1B,26.55802,-33.63066
E1B,26.59259,-33.60524
E1B,26.55906,-33.6296
E1B,26.59285,-33.60048
E1B,26.58572,-33.60537
E1B,26.5587,-33.62182
E1B,26.56028,-33.61852
E1B,26.60365,-33.60948
E1B,26.59682,-33.60504
E1B,26.60708,-33.61647
E1B,26.55479,-33.62998
E1B,26.57019,-33.61152
E1B,26.57838,-33.57123
E1B,26.58358,-33.61742
E1B,26.55672,-33.62731
E1B,26.59374,-33.5994
E1B,26.5592,-33.62671
E1B,26.60017,-33.61287
E1B,26.5817,-33.58167
E1B,26.55674,-33.62689
E1B,26.60805,-33.6017
E1B,26.57417,-33.60957
E1B,26.58085,-33.62264
E1B,26.57706,-33.57749
E1B,26.57216,-33.5854
E1B,26.54234,-33.61739
E1B,26.6028,-33.61297
E1B,26.55831,-33.63142
E1B,26.55556,-33.62133
E1B,26.57191,-33.61138
E1B,26.57689,-33.62152
E1B,26.55704,-33.62703
E1B,26.56294,-33.63367
E1B,26.60825,-33.61214
E1B,26.60386,-33.61079
E1B,26.56359,-33.62835
E1B,26.59921,-33.59636
E1B,26.59737,-33.58443
E1B,26.60668,-33.61252
E1B,26.57012,-33.62152
E1B,26.59248,-33.61413
E1B,26.58125,-33.57316
E1B,26.58057,-33.6018
E1B,26.60631,-33.61079
E1B,26.60167,-33.58416
E1B,26.60036,-33.61961
E1B,26.60214,-33.60676
E1B,26.57701,-33.61209
E1B,26.57906,-33.62344
E1B,26.57692,-33.62183
E1B,26.55682,-33.62739
E1B,26.5659,-33.61561
E1B,26.57957,-33.61028
E1B,26.58225,-33.57352
E1B,26.58926,-33.60687
E1B,26.60293,-33.61619
E1B,26.55437,-33.61713
E1B,26.60427,-33.61399
E1B,26.55657,-33.62743
E1B,26.60386,-33.61379
E1B,26.60349,-33.61919
E1B,26.57171,-33.6088
E1B,26.57476,-33.61024
E1B,26.54793,-33.6194
E1B,26.58055,-33.57266
E1B,26.59587,-33.60418
E1B,26.57399,-33.62257
E1B,26.60492,-33.61619
E1B,26.59677,-33.61689
E1B,26.55731,-33.62402
E1B,26.55262,-33.6305
E1B,26.56786,-33.57419
E1B,26.57324,-33.62597
E1B,26.56354,-33.63456
E1B,26.60555,-33.60382
E1B,26.56748,-33.63738
E1B,26.60136,-33.59698
E1B,26.57225,-33.62247
E1B,26.59226,-33.61485
E1B,26.60678,-33.61281
E1B,26.56026,-33.61849
E1B,26.57937,-33.58866
E1B,26.58291,-33.57436
E1B,26.5849,-33.5884
E1B,26.57276,-33.58632
E1B,26.60668,-33.61447
