species,lon,lat
E2B,26.59085,-33.57046
E2B,26.55328,-33.62033
E2B,26.56448,-33.62074
E2B,26.55891,-33.61612
E2B,26.55505,-33.62114
E2B,26.57446,-33.62273
E2B,26.58346,-33.61043
E2B,26.57349,-33.62974
E2B,26.55143,-33.61472
E2B,26.57901,-33.59952
E2B,26.55229,-33.61957
E2B,26.59652,-33.61836
E2B,26.571,-33.61432
E2B,26.5709,-33.6147
E2B,26.60859,-33.61214
E2B,26.60437,-33.6154
E2B,26.59345,-33.58548
E2B,26.58519,-33.60431
E2B,26.55561,-33.61832
E2B,26.55373,-33.61853
E2B,26.60821,-33.61436
E2B,26.56367,-33.62063
E2B,26.58997,-33.61524
E2B,26.57839,-33.59491
E2B,26.57016,-33.62583
E2B,26.59481,-33.60809
E2B,26.56914,-33.63526
E2B,26.58582,-33.61082
E2B,26.55192,-33.62012
E2B,26.55099,-33.61611
E2B,26.55972,-33.6193
E2B,26.54979,-33.61945
E2B,26.55399,-33.61895
E2B,26.57047,-33.61446
E2B,26.57171,-33.63027
E2B,26.57598,-33.61857
E2B,26.57542,-33.61635
E2B,26.55545,-33.61903
E2B,26.60183,-33.61269
E2B,26.56825,-33.61772
E2B,26.55718,-33.62709
E2B,26.56442,-33.62093
E2B,26.57978,-33.61446
E2B,26.56262,-33.63635
E2B,26.59525,-33.61018
E2B,26.58737,-33.60348
E2B,26.6054,-33.61039
E2B,26.57233,-33.61241
E2B,26.59236,-33.5904
E2B,26.55535,-33.61909
E2B,26.56605,-33.62082
E2B,26.57249,-33.62885
E2B,26.54446,-33.62349
E2B,26.57594,-33.58927
E2B,26.55392,-33.6362
E2B,26.55542,-33.63223
E2B,26.60829,-33.61139
E2B,26.55906,-33.62293
E2B,26.56744,-33.61924
E2B,26.55588,-33.61992
E2B,26.55931,-33.63214
E2B,26.6089,-33.61149
E2B,26.5799,-33.59976
E2B,26.54321,-33.61944
E2B,26.56922,-33.61492
E2B,26.58282,-33.62619
E2B,26.56587,-33.63921
E2B,26.56662,-33.62101
E2B,26.5699,-33.63218
E2B,26.56409,-33.6355
E2B,26.56345,-33.62602
E2B,26.55841,-33.623
E2B,26.5878,-33.58477
E2B,26.56342,-33.62229
E2B,26.59473,-33.60888
E2B,26.57619,-33.6097
E2B,26.58078,-33.60075
E2B,26.55388,-33.63329
E2B,26.6087,-33.6119
E2B,26.60422,-33.61505
E2B,26.59962,-33.59113
E2B,26.60059,-33.61428
E2B,26.55336,-33.61835
E2B,26.58222,-33.5691
E2B,26.56572,-33.62697
E2B,26.54498,-33.62158
E2B,26.56348,-33.62598
E2B,26.55552,-33.62452
E2B,26.60294,-33.59424
E2B,26.57628,-33.61236
E2B,26.60252,-33.60751
E2B,26.596,-33.58235
E2B,26.55652,-33.61849
E2B,26.55549,-33.62482
E2B,26.55632,-33.63052
E2B,26.60807,-33.60982
E2B,26.56626,-33.62388
E2B,26.55712,-33.63145
E2B,26.59638,-33.60769
E2B,26.59638,-33.60169
E2B,26.60438,-33.60906
E2B,26.593,-33.58782
E2B,26.55795,-33.61795
E2B,26.56833,-33.61722
E2B,26.58417,-33.61047
E2B,26.58827,-33.59126
E2B,26.5806,-33.61884
E2B,26.57615,-33.62958
E2B,26.60574,-33.6101
E2B,26.56329,-33.61924
E2B,26.55677,-33.6281
E2B,26.59277,-33.58828
E2B,26.60628,-33.61185
E2B,26.60388,-33.60901
E2B,26.56825,-33.61885
E2B,26.54487,-33.61443
E2B,26.59873,-33.60321
E2B,26.57535,-33.59188
E2B,26.55241,-33.63006
E2B,26.57037,-33.61514
E2B,26.56392,-33.62063
E2B,26.58915,-33.60217
E2B,26.5508,-33.61941
E2B,26.5551,-33.61893
E2B,26.55471,-33.62054
E2B,26.55548,-33.61886
E2B,26.57266,-33.61194
E2B,26.55742,-33.61725
E2B,26.60977,-33.61212
E2B,26.55512,-33.61629
E2B,26.60302,-33.59561
E2B,26.59341,-33.58458
E2B,26.57835,-33.62063
E2B,26.58327,-33.62593
E2B,26.58882,-33.6029
E2B,26.54266,-33.62401
E2B,26.59093,-33.60544
E2B,26.5456,-33.61622
E2B,26.55337,-33.62957
E2B,26.56543,-33.62779
E2B,26.60849,-33.61209
E2B,26.55434,-33.61955
E2B,26.60761,-33.61377
E2B,26.57016,-33.6152
E2B,26.58203,-33.62649
E2B,26.58297,-33.61485
E2B,26.54301,-33.61675
E2B,26.59174,-33.58582
E2B,26.58339,-33.60849
E2B,26.5833,-33.61022
E2B,26.60773,-33.60599
E2B,26.56751,-33.63522
E2B,26.56201,-33.62571
E2B,26.60617,-33.60303
E2B,26.60164,-33.59137
E2B,26.60796,-33.60242
E2B,26.56224,-33.61977
E2B,26.57938,-33.6013
E2B,26.56527,-33.62255
E2B,26.55777,-33.63162
E2B,26.57025,-33.61334
E2B,26.58124,-33.60245
E2B,26.56519,-33.62362
E2B,26.59677,-33.61956
E2B,26.58359,-33.60724
E2B,26.55844,-33.63282
E2B,26.60056,-33.61416
E2B,26.56334,-33.62419
E2B,26.57494,-33.62253
E2B,26.59439,-33.59202
E2B,26.59782,-33.59697
E2B,26.56996,-33.63308
E2B,26.60289,-33.59371
E2B,26.57778,-33.58698
E2B,26.60027,-33.61325
E2B,26.55436,-33.62033
E2B,26.56446,-33.62674
E2B,26.6023,-33.59315
E2B,26.55659,-33.62716
E2B,26.54788,-33.61515
E2B,26.57017,-33.62582
E2B,26.5606,-33.62209
E2B,26.55706,-33.61925
E2B,26.58323,-33.60451
E2B,26.5817,-33.6179
E2B,26.55754,-33.61897
E2B,26.58838,-33.6135
E2B,26.5745,-33.61984
E2B,26.60864,-33.61079
E2B,26.60227,-33.61046
E2B,26.56459,-33.62067
E2B,26.57533,-33.59179
E2B,26.6078,-33.61493
E2B,26.57038,-33.61551
E2B,26.59449,-33.59211
E2B,26.57996,-33.61947
E2B,26.6074,-33.61206
E2B,26.56761,-33.61913
E2B,26.57596,-33.62754
E2B,26.6037,-33.61475
E2B,26.57993,-33.6139
E2B,26.59303,-33.58782
E2B,26.56459,-33.62031
E2B,26.59531,-33.60796
E2B,26.57527,-33.59176
E2B,26.5658,-33.62125
E2B,26.56295,-33.63175
E2B,26.57449,-33.60812
E2B,26.57913,-33.61387
E2B,26.60068,-33.58435
E2B,26.54436,-33.61756
E2B,26.5688,-33.61637
E2B,26.55361,-33.63638
E2B,26.55931,-33.61644
E2B,26.58724,-33.60424
E2B,26.55781,-33.61969
E2B,26.56991,-33.61594
E2B,26.57824,-33.61418
E2B,26.59151,-33.60491
E2B,26.55694,-33.63052
E2B,26.56273,-33.62206
E2B,26.55878,-33.63113
E2B,26.5687,-33.61685
E2B,26.55293,-33.61554
