species,lon,lat
E5A,26.49862,-33.60729
E5A,26.50052,-33.59894
E5A,26.53346,-33.56236
E5A,26.49916,-33.59787
E5A,26.51096,-33.56652
E5A,26.55219,-33.61604
E5A,26.49786,-33.59681
E5A,26.49324,-33.60382
E5A,26.49336,-33.60432
E5A,26.49329,-33.60223
E5A,26.52521,-33.61235
E5A,26.52725,-33.62934
E5A,26.51421,-33.63296
E5A,26.5147,-33.59051
E5A,26.53299,-33.63002
E5A,26.51453,-33.63223
E5A,26.51289,-33.59211
E5A,26.52145,-33.60376
E5A,26.51141,-33.61379
E5A,26.5297,-33.60302
E5A,26.52314,-33.61853
E5A,26.51302,-33.61539
E5A,26.51611,-33.60489
E5A,26.50746,-33.58536
E5A,26.51214,-33.59509
E5A,26.52086,-33.57571
E5A,26.52302,-33.62859
E5A,26.50357,-33.57136
E5A,26.52682,-33.628
E5A,26.52421,-33.60781
E5A,26.55731,-33.64094
E5A,26.55425,-33.64194
E5A,26.51175,-33.64129
E5A,26.52591,-33.63668
E5A,26.51276,-33.583
E5A,26.53583,-33.62876
E5A,26.54709,-33.6344
E5A,26.50639,-33.63719
E5A,26.50945,-33.5929
E5A,26.52183,-33.58378
E5A,26.55088,-33.6445
E5A,26.53331,-33.63168
E5A,26.51779,-33.57688
E5A,26.53886,-33.64111
E5A,26.54645,-33.64441
E5A,26.51041,-33.63115
E5A,26.52366,-33.64184
E5A,26.52274,-33.623779999999996
E5A,26.52563,-33.60944
E5A,26.52246,-33.63398
E5A,26.51243,-33.61747
E5A,26.50824,-33.63727
E5A,26.55567,-33.63901
E5A,26.54252,-33.63213
E5A,26.52093,-33.60114
E5A,26.50216,-33.63692
E5A,26.51626,-33.63366
E5A,26.52402,-33.62474
E5A,26.53641,-33.61682
E5A,26.52038,-33.61339
E5A,26.51988,-33.64188
E5A,26.55826,-33.63839
E5A,26.52063,-33.63938
E5A,26.51775,-33.58631
E5A,26.53027,-33.62868
E5A,26.50525,-33.63947
E5A,26.55416,-33.63989
E5A,26.52685,-33.63557
E5A,26.5257,-33.62955
E5A,26.51793,-33.59622
E5A,26.53483,-33.63245
E5A,26.52239,-33.62822
E5A,26.52514,-33.61012
E5A,26.5267,-33.63548
E5A,26.52097,-33.64097
E5A,26.51572,-33.6186
E5A,26.5124,-33.62305
E5A,26.50866,-33.58485
E5A,26.51119,-33.58222
E5A,26.53023,-33.63625
E5A,26.52474,-33.61147
E5A,26.52251,-33.63544
E5A,26.53302,-33.6265
E5A,26.5109,-33.59561
E5A,26.51185,-33.63455
E5A,26.53513,-33.63297
E5A,26.51899,-33.63972
E5A,26.51665,-33.63182
E5A,26.52634,-33.62748
E5A,26.51968,-33.61241
E5A,26.52465,-33.58212
E5A,26.5336,-33.63876
E5A,26.53148,-33.63213
E5A,26.54242,-33.64504
E5A,26.50961,-33.58325
E5A,26.52532,-33.63795
E5A,26.5207,-33.6128
E5A,26.51941,-33.62279
E5A,26.51891,-33.63032
E5A,26.54278,-33.62876
E5A,26.53676,-33.62252
E5A,26.52203,-33.59482
E5A,26.53438,-33.62691
E5A,26.52611,-33.59217
E5A,26.52888,-33.63915
E5A,26.53324,-33.64373
E5A,26.51572,-33.63404
E5A,26.5298,-33.62886
E5A,26.51679,-33.62459
E5A,26.54405,-33.63757
E5A,26.52588,-33.63227
E5A,26.5236,-33.63667
E5A,26.5244,-33.63756
E5A,26.53356,-33.64514
E5A,26.53533,-33.63209
E5A,26.51663,-33.63408
E5A,26.50967,-33.59566
E5A,26.53682,-33.63218
E5A,26.52691,-33.62906
E5A,26.51182,-33.60509
E5A,26.53152,-33.63174
E5A,26.55493,-33.64269
E5A,26.55384,-33.63724
E5A,26.52174,-33.58364
E5A,26.51656,-33.62712
E5A,26.55652,-33.64234
E5A,26.52527,-33.6396
E5A,26.54955,-33.63258
E5A,26.52681,-33.63129
E5A,26.51446,-33.58888
E5A,26.54354,-33.64453
E5A,26.51713,-33.58613
E5A,26.51089,-33.63513
E5A,26.53664,-33.63276
E5A,26.53322,-33.62635
E5A,26.51566,-33.62056
E5A,26.52283,-33.59631
E5A,26.52197,-33.61441
E5A,26.54425,-33.63682
E5A,26.5089,-33.58812
E5A,26.53379,-33.62595
E5A,26.51995,-33.62964
E5A,26.52712,-33.62708
E5A,26.51293,-33.61733
E5A,26.53336,-33.62175
E5A,26.53927,-33.62952
E5A,26.54976,-33.63208
E5A,26.55128,-33.6205
E5A,26.52809,-33.63186
E5A,26.53113,-33.62396
E5A,26.50539,-33.63962
E5A,26.52636,-33.63471
E5A,26.51617,-33.58377
E5A,26.53055,-33.61799
E5A,26.52124,-33.59776
E5A,26.52146,-33.63668
E5A,26.52134,-33.58348
E5A,26.54693,-33.62598
E5A,26.51929,-33.62
E5A,26.52182,-33.6101
E5A,26.51933,-33.6105
E5A,26.51525,-33.59158
E5A,26.49397,-33.63659
E5A,26.49289,-33.63688
E5A,26.49364,-33.63675
E5A,26.49394,-33.63662
