species,lon,lat
E4B,26.54544,-33.6102
E4B,26.56462,-33.57181
E4B,26.5889,-33.59731
E4B,26.55692,-33.62097
E4B,26.58347,-33.61794
E4B,26.57226,-33.62307
E4B,26.57038,-33.57642
E4B,26.55128,-33.61604
E4B,26.56719,-33.62375
E4B,26.58008,-33.61275
E4B,26.55193,-33.61538
E4B,26.55531,-33.62939
E4B,26.59111,-33.60438
E4B,26.55286,-33.61794
E4B,26.57603,-33.60428
E4B,26.57981,-33.60065
E4B,26.58299,-33.60854
E4B,26.59481,-33.59384
E4B,26.55686,-33.63167
E4B,26.59129,-33.60009
E4B,26.59233,-33.61175
E4B,26.56216,-33.61646
E4B,26.58154,-33.62001
E4B,26.56537,-33.62355
E4B,26.58866,-33.61255
E4B,26.55991,-33.62963
E4B,26.56573,-33.61085
E4B,26.55953,-33.62934
E4B,26.56056,-33.63363
E4B,26.55803,-33.61501
E4B,26.58714,-33.61058
E4B,26.54434,-33.61516
E4B,26.57523,-33.59666
E4B,26.55238,-33.63413
E4B,26.60834,-33.60317
E4B,26.56323,-33.63233
E4B,26.58544,-33.58278
E4B,26.59638,-33.61616
E4B,26.57664,-33.62907
E4B,26.57243,-33.61633
E4B,26.56485,-33.63132
E4B,26.58159,-33.61125
E4B,26.55952,-33.62183
E4B,26.55202,-33.63294
E4B,26.55263,-33.63428
E4B,26.57757,-33.62775
E4B,26.58485,-33.58291
E4B,26.55855,-33.626220000000004
E4B,26.54415,-33.61938
E4B,26.57304,-33.6274
E4B,26.56545,-33.62718
E4B,26.55184,-33.6148
E4B,26.56941,-33.61609
E4B,26.55327,-33.61637
E4B,26.58563,-33.60836
E4B,26.5727,-33.59164
E4B,26.55228,-33.6333
E4B,26.56856,-33.62155
E4B,26.570430000000002,-33.62979
E4B,26.54399,-33.62375
E4B,26.56142,-33.6251
E4B,26.55388,-33.63444
E4B,26.60042,-33.60793
E4B,26.57554,-33.61877
E4B,26.59898,-33.60746
E4B,26.59876,-33.5912
E4B,26.55925,-33.62889
E4B,26.6065,-33.60703
E4B,26.55304,-33.63297
E4B,26.59134,-33.60336
E4B,26.59078,-33.60151
E4B,26.55214,-33.61664
E4B,26.55127,-33.61938
E4B,26.55723,-33.62964
E4B,26.55787,-33.621
E4B,26.58682,-33.58947
E4B,26.59375,-33.59933
E4B,26.54765,-33.61947
E4B,26.57596,-33.57814
E4B,26.59461,-33.61071
E4B,26.55102,-33.61937
E4B,26.58798,-33.59304
E4B,26.58454,-33.58971
E4B,26.59126,-33.60186
E4B,26.58284,-33.59804
E4B,26.56972,-33.62719
E4B,26.56827,-33.63447
E4B,26.59796,-33.59972
E4B,26.54318,-33.62326
E4B,26.56099,-33.62612
E4B,26.56273,-33.62801
E4B,26.59771,-33.60017
E4B,26.59048,-33.60199
E4B,26.56498,-33.61455
E4B,26.5813,-33.61495
E4B,26.55795,-33.62548
E4B,26.58202,-33.61616
E4B,26.55883,-33.62024
E4B,26.56237,-33.6282
E4B,26.56125,-33.62596
E4B,26.59729,-33.61722
