species,lon,lat
E5A,26.50361,-33.568600000000004
E5A,26.54776,-33.61509
E5A,26.53386,-33.56126
E5A,26.50598,-33.61121
E5A,26.55194,-33.59611
E5A,26.52764,-33.64698
E5A,26.55147,-33.59943
E5A,26.50608,-33.5677
E5A,26.53899,-33.61258
E5A,26.49324,-33.60382
E5A,26.52502,-33.63854
E5A,26.5163,-33.59102
E5A,26.54764,-33.63326
E5A,26.52356,-33.58212
E5A,26.54978,-33.63601
E5A,26.53681,-33.62959
E5A,26.5404,-33.63014
E5A,26.511,-33.58399
E5A,26.51432,-33.59184
E5A,26.50854,-33.58463
E5A,26.53362,-33.62809
E5A,26.52444,-33.61145
E5A,26.50788,-33.64199
E5A,26.5348,-33.62192
E5A,26.52515,-33.61837
E5A,26.52344,-33.63644
E5A,26.51453,-33.63223
E5A,26.5381,-33.62376
E5A,26.52863,-33.62917
E5A,26.53023,-33.63625
E5A,26.54201,-33.63153
E5A,26.52206,-33.63233
E5A,26.50083,-33.59764
E5A,26.51198,-33.59175
E5A,26.52115,-33.63007
E5A,26.51378,-33.62594
E5A,26.51855,-33.61403
E5A,26.53471,-33.63372
E5A,26.52318,-33.62374
E5A,26.53994,-33.63114
E5A,26.51336,-33.6226
E5A,26.5229,-33.61856
E5A,26.52444,-33.62766
E5A,26.52121,-33.64062
E5A,26.51272,-33.61548
E5A,26.51,-33.5951
E5A,26.55261,-33.62717
E5A,26.5049,-33.57657
E5A,26.52823,-33.6285
E5A,26.50729,-33.58918
E5A,26.536740000000002,-33.6309
E5A,26.51894,-33.59384
E5A,26.52474,-33.61147
E5A,26.52359,-33.63671
E5A,26.52491,-33.63176
E5A,26.52532,-33.63795
E5A,26.54638,-33.62716
E5A,26.53927,-33.62952
E5A,26.51843,-33.60673
E5A,26.52098,-33.61153
E5A,26.52132,-33.61463
E5A,26.52976,-33.63461
E5A,26.51823,-33.62046
E5A,26.52039,-33.61465
E5A,26.5067,-33.58747
E5A,26.52866,-33.62975
E5A,26.5352,-33.63132
E5A,26.55567,-33.63901
E5A,26.52346,-33.63665
E5A,26.53759,-33.62919
E5A,26.53193,-33.62441
E5A,26.52473,-33.61209
E5A,26.52912,-33.58736
E5A,26.51903,-33.63911
E5A,26.55458,-33.63711
E5A,26.53713,-33.62262
E5A,26.53639,-33.63347
E5A,26.52591,-33.63668
E5A,26.51041,-33.58896
E5A,26.52323,-33.62568
E5A,26.53492,-33.62853
E5A,26.52725,-33.62934
E5A,26.5416,-33.63692
E5A,26.51224,-33.58329
E5A,26.52559,-33.63713
E5A,26.52272,-33.61365
E5A,26.5555,-33.63628
E5A,26.50734,-33.63707
E5A,26.55962,-33.64112
E5A,26.55181,-33.6435
E5A,26.53483,-33.63245
E5A,26.54233,-33.63079
E5A,26.52145,-33.60376
E5A,26.52589,-33.63471
E5A,26.51348,-33.61723
E5A,26.52893,-33.62648
E5A,26.52954,-33.63874
E5A,26.50871,-33.58478
E5A,26.52103,-33.62899
E5A,26.51038,-33.58138
E5A,26.50547,-33.6033
E5A,26.52904,-33.63259
E5A,26.51302,-33.61539
E5A,26.516,-33.61372
E5A,26.54177,-33.62887
E5A,26.51592,-33.63391
E5A,26.51786,-33.61388
E5A,26.51182,-33.60509
E5A,26.5565,-33.63833
E5A,26.51077,-33.62636
E5A,26.55164,-33.6224
E5A,26.50641,-33.60008
E5A,26.54421,-33.62633
E5A,26.50193,-33.57652
E5A,26.51432,-33.59105
E5A,26.52917,-33.62758
E5A,26.50994,-33.58033
E5A,26.52177,-33.63668
E5A,26.51388,-33.58552
E5A,26.52292,-33.62903
E5A,26.51603,-33.64157
E5A,26.53947,-33.62006
E5A,26.52676,-33.6272
E5A,26.52526,-33.62565
E5A,26.52566,-33.63684
E5A,26.53621,-33.63385
E5A,26.50666,-33.58484
E5A,26.54355,-33.63844
E5A,26.52235,-33.61527
E5A,26.54537,-33.6252
E5A,26.51995,-33.62964
E5A,26.52506,-33.63566
E5A,26.5191,-33.62114
E5A,26.51779,-33.57688
E5A,26.53175,-33.63065
E5A,26.51893,-33.58116
E5A,26.52027,-33.59108
E5A,26.5576,-33.63664
E5A,26.53285,-33.62943
E5A,26.51906,-33.63329
E5A,26.51827,-33.63418
E5A,26.50375,-33.58797
E5A,26.515,-33.58909
E5A,26.52842,-33.61898
E5A,26.51695,-33.61308
E5A,26.51861,-33.62043
E5A,26.54685,-33.63634
E5A,26.51174,-33.60808
E5A,26.52124,-33.59776
E5A,26.52784,-33.63563
E5A,26.50539,-33.63962
E5A,26.52994,-33.626
E5A,26.52924,-33.62676
E5A,26.52212,-33.62396
E5A,26.51002,-33.60228
E5A,26.50479,-33.57471
E5A,26.52723,-33.63048
E5A,26.50926,-33.58178
E5A,26.5415,-33.62999
E5A,26.52097,-33.64097
E5A,26.54839,-33.63304
E5A,26.52988,-33.63218
E5A,26.49344,-33.63722
E5A,26.49354,-33.63706
E5A,26.49383,-33.63662
E5A,26.49398,-33.63558
