species,lon,lat
E3A,26.53067,-33.56592
E3A,26.50619,-33.57639
E3A,26.53156,-33.64306
E3A,26.53516,-33.62511
E3A,26.529,-33.60607
E3A,26.50592,-33.57445
E3A,26.52208,-33.62541
E3A,26.56986,-33.63182
E3A,26.51869,-33.59097
E3A,26.52343,-33.56908
E3A,26.51332,-33.57864
E3A,26.501830000000002,-33.57887
E3A,26.53352,-33.58305
E3A,26.51402,-33.63318
E3A,26.5009,-33.63904
E3A,26.55155,-33.6166
E3A,26.53039,-33.62193
E3A,26.52333,-33.57222
E3A,26.51998,-33.63555
E3A,26.51568,-33.57705
E3A,26.51249,-33.62393
E3A,26.51164,-33.59598
E3A,26.50599,-33.58524
E3A,26.51555,-33.61071
E3A,26.51824,-33.62412
E3A,26.53848,-33.63157
E3A,26.51672,-33.59075
E3A,26.51588,-33.63665
E3A,26.53687,-33.63482
E3A,26.50808,-33.58411
E3A,26.49994,-33.63612
E3A,26.5642,-33.63498
E3A,26.52099,-33.57294
E3A,26.50832,-33.59962
E3A,26.51987,-33.57472
E3A,26.497,-33.63186
E3A,26.5394,-33.63568
E3A,26.53387,-33.59017
E3A,26.51587,-33.57805
E3A,26.51303,-33.61433
E3A,26.52198,-33.59173
E3A,26.51664,-33.63639
E3A,26.56679,-33.62967
E3A,26.56674,-33.62931
E3A,26.52963,-33.62551
E3A,26.51795,-33.57692
E3A,26.49719,-33.59552
E3A,26.49678,-33.57904
E3A,26.51816,-33.60848
E3A,26.51,-33.57628
E3A,26.53174,-33.63122
E3A,26.54184,-33.61709
E3A,26.5472,-33.6197
E3A,26.49655,-33.58107
E3A,26.53336,-33.63932
E3A,26.55148,-33.59936
E3A,26.50865,-33.60267
E3A,26.51219,-33.58375
E3A,26.53147,-33.60194
E3A,26.53724,-33.60661
E3A,26.51635,-33.63849
E3A,26.50909,-33.63193
E3A,26.60165,-33.61707
E3A,26.52956,-33.58413
E3A,26.53052,-33.58808
E3A,26.51565,-33.63355
E3A,26.52539,-33.60043
E3A,26.53317,-33.58835
E3A,26.49893,-33.627
E3A,26.52094,-33.59963
E3A,26.54186,-33.61145
E3A,26.52044,-33.61772
E3A,26.53001,-33.61355
E3A,26.565,-33.63433
E3A,26.60008,-33.62075
E3A,26.50558,-33.58067
E3A,26.53692,-33.62198
E3A,26.57929,-33.61327
E3A,26.51703,-33.60665
E3A,26.53112,-33.59249
E3A,26.51737,-33.57544
E3A,26.53331,-33.58391
E3A,26.55082,-33.62198
E3A,26.50555,-33.61988
E3A,26.51253,-33.63739
E3A,26.53941,-33.61593
E3A,26.50001,-33.63538
E3A,26.53319,-33.58598
E3A,26.55532,-33.61879
E3A,26.53041,-33.61523
E3A,26.50311,-33.6109
E3A,26.50091,-33.5982
E3A,26.50731,-33.63926
E3A,26.56075,-33.63329
E3A,26.59673,-33.60199
E3A,26.50599,-33.62416
E3A,26.54068,-33.63982
E3A,26.55741,-33.59041
E3A,26.56593,-33.57209
E3A,26.51676,-33.60885
E3A,26.49896,-33.62781
E3A,26.52977,-33.60857
E3A,26.53486,-33.63795
E3A,26.49491,-33.58005
E3A,26.54311,-33.6155
E3A,26.51578,-33.63187
E3A,26.53913,-33.61466
E3A,26.51307,-33.64076
E3A,26.50352,-33.56994
E3A,26.49301,-33.63426
E3A,26.52204,-33.61287
E3A,26.50149,-33.61917
E3A,26.58981,-33.59291
E3A,26.54654,-33.62912
E3A,26.52527,-33.58508
E3A,26.51795,-33.6012
E3A,26.50688,-33.56771
E3A,26.59308,-33.59557
E3A,26.5677,-33.63737
E3A,26.52739,-33.61413
E3A,26.52975,-33.59818
E3A,26.51016,-33.57248
E3A,26.52138,-33.62896
E3A,26.50865,-33.60519
E3A,26.50983,-33.63737
E3A,26.57751,-33.57271
E3A,26.50899,-33.61083
E3A,26.53755,-33.62955
E3A,26.54001,-33.63142
E3A,26.53155,-33.59296
E3A,26.49812,-33.62754
E3A,26.52337,-33.60205
E3A,26.51753,-33.62697
E3A,26.54838,-33.62893
E3A,26.50069,-33.63493
E3A,26.58312,-33.57253
E3A,26.51313,-33.633540000000004
E3A,26.51999,-33.6353
E3A,26.5328,-33.58155
E3A,26.56488,-33.57075
E3A,26.49586,-33.62394
E3A,26.53989,-33.613
E3A,26.53663,-33.61495
E3A,26.51979,-33.60884
E3A,26.51912,-33.5862
E3A,26.51878,-33.62089
E3A,26.54653,-33.63076
E3A,26.54023,-33.63474
E3A,26.54075,-33.63188
E3A,26.51775,-33.63659
E3A,26.52879,-33.58703
E3A,26.51962,-33.57264
E3A,26.50359,-33.63695
E3A,26.51804,-33.57688
E3A,26.50391,-33.5732
E3A,26.49756,-33.62625
E3A,26.5401,-33.60908
E3A,26.50626,-33.57745
E3A,26.58346,-33.61143
E3A,26.53746,-33.61811
E3A,26.50963,-33.60453
E3A,26.50768,-33.56693
E3A,26.50028,-33.6241
E3A,26.55004,-33.62539
E3A,26.50334,-33.58755
E3A,26.51053,-33.63242
E3A,26.5674,-33.63031
E3A,26.52732,-33.6426
E3A,26.5189,-33.59803
E3A,26.56671,-33.6294
E3A,26.51878,-33.61418
E3A,26.56689,-33.62941
E3A,26.51279,-33.63236
E3A,26.5584,-33.61035
E3A,26.51678,-33.59058
E3A,26.53883,-33.59265
E3A,26.51793,-33.59289
E3A,26.49998,-33.63549
E3A,26.49797,-33.57717
E3A,26.53035,-33.58133
E3A,26.53067,-33.59349
E3A,26.50751,-33.58472
E3A,26.52527,-33.61646
E3A,26.53748,-33.57923
E3A,26.57769,-33.62679
E3A,26.54581,-33.62973
E3A,26.56539,-33.61551
E3A,26.55561,-33.63147
E3A,26.52779,-33.60077
E3A,26.53165,-33.63544
E3A,26.5365,-33.58307
E3A,26.53069,-33.59441
