species,lon,lat
E2B,26.59085,-33.57046
E2B,26.5446,-33.61989
E2B,26.59171,-33.58903
E2B,26.60577,-33.60288
E2B,26.57228,-33.58678
E2B,26.55585,-33.63126
E2B,26.55677,-33.62724
E2B,26.56634,-33.62114
E2B,26.58703,-33.60617
E2B,26.54407,-33.62036
E2B,26.59549,-33.6079
E2B,26.57494,-33.62282
E2B,26.57568,-33.62254
E2B,26.57452,-33.62003
E2B,26.58591,-33.60979
E2B,26.55006,-33.61768
E2B,26.55631,-33.61801
E2B,26.58438,-33.60571
E2B,26.5549,-33.63454
E2B,26.58943,-33.60895
E2B,26.55486,-33.63006
E2B,26.59083,-33.60646
E2B,26.56769,-33.63916
E2B,26.562,-33.63003
E2B,26.60062,-33.59045
E2B,26.55862,-33.61928
E2B,26.56927,-33.61773
E2B,26.59421,-33.60177
E2B,26.56683,-33.62128
E2B,26.57371,-33.59048
E2B,26.57316,-33.62522
E2B,26.55888,-33.62842
E2B,26.60879,-33.60849
E2B,26.56561,-33.62083
E2B,26.60333,-33.59514
E2B,26.5687,-33.61685
E2B,26.55627,-33.61914
E2B,26.57183,-33.61338
E2B,26.54295,-33.62412
E2B,26.57593,-33.58929
E2B,26.55624,-33.63238
E2B,26.5524,-33.61412
E2B,26.5668,-33.63497
E2B,26.563110000000002,-33.63099
E2B,26.5883,-33.60739
E2B,26.55366,-33.62005
E2B,26.56053,-33.6345
E2B,26.56637,-33.62111
E2B,26.55614,-33.6182
E2B,26.57762,-33.59556
E2B,26.59498,-33.57278
E2B,26.56943,-33.61887
E2B,26.55834,-33.61612
E2B,26.59685,-33.5809
E2B,26.60798,-33.60491
E2B,26.57079,-33.61353
E2B,26.54314,-33.62416
E2B,26.5741,-33.60957
E2B,26.57508,-33.60972
E2B,26.55277,-33.63269
E2B,26.56028,-33.61931
E2B,26.57905,-33.58688
E2B,26.55587,-33.6237
E2B,26.56811,-33.6228
E2B,26.60333,-33.58339
E2B,26.57811,-33.61522
E2B,26.57975,-33.60071
E2B,26.5619,-33.62513
E2B,26.60746,-33.61405
E2B,26.59895,-33.61568
E2B,26.57096,-33.6247
E2B,26.56849,-33.63225
E2B,26.55616,-33.61813
E2B,26.54833,-33.61978
E2B,26.59782,-33.59702
E2B,26.55651,-33.63171
E2B,26.59601,-33.57668
E2B,26.59993,-33.58919
E2B,26.57013,-33.61175
E2B,26.56922,-33.636
E2B,26.59915,-33.59677
E2B,26.57531,-33.62515
E2B,26.56586,-33.62826
E2B,26.58207,-33.62515
E2B,26.57158,-33.61884
E2B,26.60737,-33.61421
E2B,26.57953,-33.62665
E2B,26.59157,-33.58918
E2B,26.57223,-33.61625
E2B,26.55141,-33.6172
E2B,26.54584,-33.62022
E2B,26.54289,-33.62399
E2B,26.58146,-33.61058
E2B,26.54996,-33.61782
E2B,26.58516,-33.60342
E2B,26.5819,-33.59449
E2B,26.576,-33.59207
E2B,26.5845,-33.62359
E2B,26.59079,-33.60532
E2B,26.5456,-33.61622
E2B,26.55702,-33.63092
E2B,26.5775,-33.58669
E2B,26.59947,-33.59044
E2B,26.56925,-33.61882
E2B,26.595580000000002,-33.57581
E2B,26.55812,-33.6191
E2B,26.56423,-33.63578
E2B,26.5827,-33.60779
E2B,26.5667,-33.63409
E2B,26.57304,-33.62531
E2B,26.60348,-33.59561
E2B,26.58578,-33.60616
E2B,26.57289,-33.62633
E2B,26.57792,-33.57127
E2B,26.56209,-33.63606
E2B,26.54626,-33.62091
E2B,26.60857,-33.61166
E2B,26.54726,-33.62
E2B,26.56666,-33.63676
E2B,26.60837,-33.61142
E2B,26.59941,-33.59155
E2B,26.57891,-33.62618
E2B,26.57422,-33.62777
E2B,26.57374,-33.58726
E2B,26.59454,-33.60954
E2B,26.55311,-33.63612
E2B,26.5777,-33.60756
E2B,26.55576,-33.62377
E2B,26.60684,-33.61336
E2B,26.58723,-33.60343
E2B,26.59826,-33.61823
E2B,26.58577,-33.61054
E2B,26.57382,-33.61576
E2B,26.57673,-33.59918
E2B,26.5572,-33.62585
E2B,26.59976,-33.59089
E2B,26.55688,-33.63222
E2B,26.58058,-33.62019
E2B,26.59287,-33.58793
E2B,26.57047,-33.61716
E2B,26.59075,-33.58997
E2B,26.55663,-33.61895
E2B,26.56251,-33.63538
E2B,26.60225,-33.61029
E2B,26.59542,-33.60798
E2B,26.55775,-33.63037
E2B,26.56274,-33.62872
E2B,26.55723,-33.61861
E2B,26.56517,-33.63384
E2B,26.57351,-33.62952
E2B,26.59597,-33.61726
E2B,26.55421,-33.61993
E2B,26.57525,-33.62285
E2B,26.55368,-33.63026
E2B,26.57356,-33.61031
E2B,26.592,-33.59081
E2B,26.60027,-33.58397
E2B,26.58233,-33.61048
E2B,26.5685,-33.61885
E2B,26.55776,-33.61962
E2B,26.56784,-33.62148
E2B,26.58218,-33.62357
E2B,26.54852,-33.61885
E2B,26.55797,-33.62027
E2B,26.55829,-33.63145
E2B,26.57689,-33.58821
E2B,26.55388,-33.63329
E2B,26.60445,-33.61651
E2B,26.59722,-33.60154
E2B,26.56969,-33.61736
E2B,26.55606,-33.62997
E2B,26.54849,-33.61784
E2B,26.56431,-33.62076
E2B,26.55864,-33.62262
