species,lon,lat
E1B,26.57986,-33.62718
E1B,26.56637,-33.62115
E1B,26.54503,-33.6211
E1B,26.6107,-33.61314
E1B,26.5869,-33.57438
E1B,26.60778,-33.61364
E1B,26.60439,-33.61586
E1B,26.54358,-33.61653
E1B,26.56008,-33.63198
E1B,26.56832,-33.6241
E1B,26.58769,-33.60392
E1B,26.54897,-33.61484
E1B,26.59432,-33.6086
E1B,26.55188,-33.61548
E1B,26.59235,-33.60207
E1B,26.59573,-33.57599
E1B,26.60467,-33.61246
E1B,26.60452,-33.60901
E1B,26.55484,-33.6197
E1B,26.60823,-33.61039
E1B,26.54809,-33.61799
E1B,26.56512,-33.6332
E1B,26.59964,-33.59661
E1B,26.5703,-33.57368
E1B,26.6063,-33.60802
E1B,26.57762,-33.5675
E1B,26.55524,-33.63179
E1B,26.60976,-33.61238
E1B,26.58716,-33.60357
E1B,26.58534,-33.62549
E1B,26.57746,-33.58912
E1B,26.561,-33.61916
E1B,26.59846,-33.57139
E1B,26.57423,-33.58596
E1B,26.58126,-33.60096
E1B,26.56053,-33.63327
E1B,26.60672,-33.61821
E1B,26.59177,-33.56983
E1B,26.56603,-33.6272
E1B,26.57195,-33.58559
E1B,26.59788,-33.61327
E1B,26.58374,-33.62258
E1B,26.57767,-33.569
E1B,26.58433,-33.60772
E1B,26.56139,-33.61967
E1B,26.57802,-33.57121
E1B,26.57645,-33.57194
E1B,26.56729,-33.62119
E1B,26.5759,-33.59444
E1B,26.58747,-33.61232
E1B,26.56754,-33.63923
E1B,26.60904,-33.60874
E1B,26.60334,-33.61855
E1B,26.60039,-33.59091
E1B,26.55678,-33.63211
E1B,26.56592,-33.62697
E1B,26.597,-33.59163
E1B,26.56823,-33.57485
E1B,26.55572,-33.6301
E1B,26.60376,-33.60914
E1B,26.56721,-33.63692
E1B,26.5564,-33.62117
E1B,26.60053,-33.5836
E1B,26.57451,-33.58856
E1B,26.57674,-33.5966
E1B,26.55804,-33.62191
E1B,26.61078,-33.61376
E1B,26.56513,-33.62106
E1B,26.57055,-33.61837
E1B,26.56874,-33.61671
E1B,26.58497,-33.60574
E1B,26.60429,-33.6172
E1B,26.60588,-33.61644
E1B,26.58132,-33.5692
E1B,26.58479,-33.60959
E1B,26.55652,-33.63235
E1B,26.56922,-33.6268
E1B,26.5524,-33.63645
E1B,26.58155,-33.56785
E1B,26.57415,-33.58779
E1B,26.60782,-33.60843
E1B,26.5694,-33.63113
E1B,26.55719,-33.62051
E1B,26.5534,-33.62053
E1B,26.58593,-33.57996
E1B,26.6034,-33.61634
E1B,26.58088,-33.61321
E1B,26.60427,-33.61676
E1B,26.56037,-33.6323
E1B,26.58376,-33.6225
E1B,26.59862,-33.5928
E1B,26.59417,-33.61047
E1B,26.58294,-33.57613
E1B,26.56736,-33.63752
E1B,26.60738,-33.60172
E1B,26.58953,-33.61489
E1B,26.56682,-33.61313
E1B,26.60481,-33.61542
E1B,26.59177,-33.61121
E1B,26.59223,-33.60679
E1B,26.59794,-33.60918
E1B,26.58129,-33.61212
E1B,26.58377,-33.5704
E1B,26.59321,-33.60736
E1B,26.56015,-33.62451
E1B,26.60734,-33.60154
E1B,26.55865,-33.63088
E1B,26.55734,-33.61928
E1B,26.56647,-33.62095
E1B,26.59764,-33.61323
E1B,26.57674,-33.6203
E1B,26.58209,-33.57356
E1B,26.5819,-33.5783
E1B,26.59719,-33.61408
E1B,26.59321,-33.6081
E1B,26.56757,-33.61556
E1B,26.5774,-33.6075
E1B,26.57216,-33.58532
E1B,26.56614,-33.57376
E1B,26.60842,-33.60258
E1B,26.60496,-33.61624
E1B,26.58594,-33.60268
E1B,26.59251,-33.60528
E1B,26.60595,-33.6135
E1B,26.56644,-33.63606
E1B,26.57695,-33.56842
E1B,26.57574,-33.6015
E1B,26.56904,-33.6191
E1B,26.58098,-33.62261
E1B,26.57184,-33.62588
E1B,26.56047,-33.61955
E1B,26.60013,-33.61912
E1B,26.60576,-33.6147
E1B,26.56894,-33.59186
E1B,26.59837,-33.59695
E1B,26.57771,-33.57631
E1B,26.58731,-33.61217
E1B,26.564,-33.63414
E1B,26.56717,-33.61325
E1B,26.57201,-33.58592
E1B,26.5544,-33.61792
E1B,26.55965,-33.62238
E1B,26.57312,-33.56662
E1B,26.57259,-33.61643
E1B,26.58827,-33.60306
E1B,26.56769,-33.61391
E1B,26.59228,-33.61453
E1B,26.60728,-33.6115
E1B,26.55877,-33.61567
E1B,26.56551,-33.62685
E1B,26.56118,-33.6282
E1B,26.60314,-33.6123
E1B,26.57447,-33.61089
E1B,26.56874,-33.58202
E1B,26.60744,-33.61084
E1B,26.59713,-33.61985
E1B,26.59392,-33.59561
E1B,26.56225,-33.61995
E1B,26.55323,-33.61584
E1B,26.59841,-33.59976
E1B,26.60824,-33.61606
E1B,26.58514,-33.60689
E1B,26.55907,-33.62868
E1B,26.60053,-33.58689
E1B,26.57723,-33.58819
E1B,26.59946,-33.61167
E1B,26.56307,-33.58239
E1B,26.55922,-33.63113
E1B,26.58157,-33.60545
E1B,26.55624,-33.6269
E1B,26.60448,-33.60911
E1B,26.57394,-33.62253
E1B,26.60076,-33.61525
E1B,26.57847,-33.62761
E1B,26.60419,-33.61534
E1B,26.56984,-33.62135
E1B,26.60776,-33.60146
E1B,26.57342,-33.56755
E1B,26.56865,-33.61921
E1B,26.60667,-33.6102
E1B,26.59297,-33.61119
E1B,26.56473,-33.638
E1B,26.55342,-33.61385
E1B,26.55528,-33.63206
E1B,26.55902,-33.63146
E1B,26.54612,-33.61777
E1B,26.57594,-33.57262
E1B,26.56082,-33.62517
E1B,26.56592,-33.62588
E1B,26.56168,-33.62675
E1B,26.60669,-33.6065
E1B,26.55946,-33.61888
E1B,26.60672,-33.61586
E1B,26.58048,-33.60613
E1B,26.56356,-33.6343
E1B,26.56897,-33.58049
E1B,26.58519,-33.6247
E1B,26.59196,-33.61257
E1B,26.55634,-33.6272
E1B,26.57349,-33.59035
E1B,26.57012,-33.62152
E1B,26.59409,-33.61065
E1B,26.56495,-33.61829
E1B,26.5991,-33.61001
E1B,26.55544,-33.62512
E1B,26.56632,-33.62112
E1B,26.57344,-33.5848
E1B,26.57012,-33.60974
E1B,26.5568,-33.62732
E1B,26.60259,-33.61732
E1B,26.60266,-33.6106
E1B,26.55507,-33.61779
E1B,26.58056,-33.60331
E1B,26.60339,-33.61597
E1B,26.56292,-33.61593
E1B,26.55692,-33.62596
E1B,26.57112,-33.57794
E1B,26.56709,-33.63709
E1B,26.57185,-33.62496
