species,lon,lat
E6B,26.55229,-33.60021
E6B,26.52029,-33.61522
E6B,26.51884,-33.63283
E6B,26.53115,-33.62477
E6B,26.49509,-33.63314
E6B,26.56453,-33.60228
E6B,26.53765,-33.63234
E6B,26.50149,-33.6091
E6B,26.55353,-33.64354
E6B,26.55632,-33.60879
E6B,26.51035,-33.56059
E6B,26.53479,-33.64083
E6B,26.53436,-33.64247
E6B,26.54956,-33.64374
E6B,26.50097,-33.61477
E6B,26.55608,-33.64216
E6B,26.55287,-33.63731
E6B,26.53752,-33.63032
E6B,26.5354,-33.58172
E6B,26.52914,-33.63019
E6B,26.54726,-33.63676
E6B,26.5195,-33.63083
E6B,26.53894,-33.63201
E6B,26.54051,-33.64021
E6B,26.5503,-33.63438
E6B,26.50342,-33.63596
E6B,26.51479,-33.63018
E6B,26.53027,-33.6394
E6B,26.54219,-33.63869
E6B,26.51545,-33.63824
E6B,26.52018,-33.59942
E6B,26.55804,-33.60927
E6B,26.53059,-33.64469
E6B,26.51946,-33.62951
E6B,26.50449,-33.63125
E6B,26.52551,-33.60004
E6B,26.54158,-33.63822
E6B,26.54048,-33.63831
E6B,26.52525,-33.63348
E6B,26.52093,-33.5997
E6B,26.53144,-33.63359
E6B,26.514,-33.62823
E6B,26.53662,-33.62465
E6B,26.54089,-33.62775
E6B,26.53435,-33.62959
E6B,26.5333,-33.64258
E6B,26.51448,-33.63296
E6B,26.51432,-33.61869
E6B,26.52908,-33.63034
E6B,26.54503,-33.64416
E6B,26.52143,-33.62614
E6B,26.51964,-33.63352
E6B,26.51991,-33.61813
E6B,26.5492,-33.62066
E6B,26.52908,-33.64492
E6B,26.524,-33.62708
E6B,26.53364,-33.63397
E6B,26.51812,-33.63489
E6B,26.51963,-33.60886
E6B,26.50905,-33.5957
E6B,26.53054,-33.63851
E6B,26.54121,-33.63453
E6B,26.55336,-33.62651
E6B,26.54754,-33.63447
E6B,26.54728,-33.621339999999996
E6B,26.53021,-33.64148
E6B,26.54297,-33.63564
E6B,26.53788,-33.62332
E6B,26.53894,-33.64008
E6B,26.54718,-33.63341
E6B,26.51761,-33.63003
E6B,26.53898,-33.56066
E6B,26.54325,-33.64505
E6B,26.52985,-33.63851
E6B,26.53461,-33.6434
E6B,26.54609,-33.63349
E6B,26.52117,-33.61765
E6B,26.53909,-33.63099
E6B,26.51072,-33.60656
E6B,26.5303,-33.62644
E6B,26.52908,-33.64192
E6B,26.53962,-33.644
E6B,26.55532,-33.63986
E6B,26.54561,-33.63588
E6B,26.49808,-33.63619
E6B,26.54188,-33.63574
E6B,26.50784,-33.6297
E6B,26.51946,-33.63193
E6B,26.50372,-33.58725
E6B,26.52506,-33.63833
E6B,26.5463,-33.63179
E6B,26.52301,-33.61026
E6B,26.49904,-33.6339
E6B,26.55271,-33.64436
E6B,26.49869,-33.59669
E6B,26.54846,-33.64581
E6B,26.54281,-33.63927
E6B,26.55526,-33.6367
E6B,26.52327,-33.63767
E6B,26.54349,-33.64464
E6B,26.54855,-33.63564
E6B,26.52546,-33.59878
E6B,26.53836,-33.6176
E6B,26.5273,-33.62687
E6B,26.54171,-33.62521
E6B,26.53733,-33.62764
E6B,26.52844,-33.63077
E6B,26.50977,-33.60449
E6B,26.49747,-33.60081
E6B,26.54892,-33.62889
E6B,26.52299,-33.64167
E6B,26.52798,-33.63829
E6B,26.55296,-33.64332
E6B,26.52941,-33.63405
E6B,26.52554,-33.62656
E6B,26.55192,-33.63696
E6B,26.50047,-33.57729
E6B,26.54412,-33.63119
E6B,26.49228,-33.63871
E6B,26.53718,-33.63368
E6B,26.50956,-33.63644
E6B,26.5394,-33.6412
E6B,26.5324,-33.63426
E6B,26.55931,-33.64112
E6B,26.518,-33.63497
E6B,26.50213,-33.5763
E6B,26.53048,-33.57876
E6B,26.53136,-33.63289
E6B,26.5019,-33.61487
E6B,26.55709,-33.60955
E6B,26.5122,-33.6077
E6B,26.538,-33.64104
E6B,26.51335,-33.62345
E6B,26.52205,-33.60782
E6B,26.54345,-33.63424
E6B,26.51472,-33.61672
E6B,26.52951,-33.62681
E6B,26.52592,-33.61579
E6B,26.50242,-33.60174
E6B,26.5548,-33.62705
E6B,26.53139,-33.61938
E6B,26.52807,-33.62851
E6B,26.555,-33.62799
E6B,26.53677,-33.63151
E6B,26.5069,-33.64037
E6B,26.51736,-33.58613
E6B,26.54068,-33.63548
E6B,26.52802,-33.64514
E6B,26.53996,-33.63932
E6B,26.52895,-33.62891
E6B,26.52563,-33.63369
E6B,26.55061,-33.63013
E6B,26.51733,-33.61056
E6B,26.54003,-33.63098
E6B,26.55363,-33.63805
E6B,26.51323,-33.6348
E6B,26.5166,-33.61263
E6B,26.52203,-33.61481
E6B,26.51947,-33.64078
E6B,26.51946,-33.64289
E6B,26.53663,-33.63169
E6B,26.52794,-33.6375
E6B,26.53883,-33.63574
E6B,26.5259,-33.62716
E6B,26.49299,-33.62015
E6B,26.52721,-33.64585
E6B,26.55134,-33.62858
E6B,26.54126,-33.63475
E6B,26.51209,-33.62558
E6B,26.53038,-33.64022
E6B,26.51726,-33.6245
E6B,26.534300000000002,-33.62407
E6B,26.50619,-33.56804
E6B,26.51901,-33.59365
E6B,26.54157,-33.62969
E6B,26.55212,-33.63692
E6B,26.54503,-33.6294
E6B,26.54112,-33.6413
E6B,26.50606,-33.59219
E6B,26.53701,-33.63333
E6B,26.55551,-33.64019
E6B,26.52666,-33.63535
E6B,26.53237,-33.62981
E6B,26.54599,-33.62529
E6B,26.51788,-33.63008
E6B,26.55545,-33.63602
E6B,26.5436,-33.63391
E6B,26.53887,-33.63801
E6B,26.54813,-33.63587
E6B,26.54527,-33.63769
E6B,26.54115,-33.63714
E6B,26.53878,-33.63602
E6B,26.54769,-33.62146
E6B,26.52493,-33.6306
E6B,26.49235,-33.62076
E6B,26.55388,-33.64132
E6B,26.52241,-33.633540000000004
E6B,26.53729,-33.6315
E6B,26.5277,-33.63722
E6B,26.50478,-33.6193
E6B,26.54282,-33.63755
E6B,26.54214,-33.63884
E6B,26.53472,-33.63238
E6B,26.49558,-33.63329
E6B,26.53075,-33.62795
E6B,26.53463,-33.63316
E6B,26.55272,-33.63847
E6B,26.50803,-33.64112
E6B,26.53158,-33.61832
E6B,26.55251,-33.62126
E6B,26.4955,-33.63756
E6B,26.5174,-33.61007
E6B,26.50556,-33.56519
E6B,26.54183,-33.63975
E6B,26.51475,-33.62317
E6B,26.51415,-33.59121
E6B,26.54393,-33.63348
E6B,26.53153,-33.63307
E6B,26.505490000000002,-33.56428
E6B,26.56704,-33.59797
E6B,26.55548,-33.636
E6B,26.522,-33.62298
E6B,26.53374,-33.63292
E6B,26.50974,-33.6054
E6B,26.50985,-33.58185
E6B,26.52657,-33.63698
E6B,26.53764,-33.62736
E6B,26.54863,-33.62927
E6B,26.51944,-33.64185
E6B,26.55384,-33.64051
E6B,26.5534,-33.5904
