species,lon,lat
E4A,26.58246,-33.58927
E4A,26.56139,-33.64034
E4A,26.57512,-33.59117
E4A,26.57768,-33.6258
E4A,26.56736,-33.63514
E4A,26.58101,-33.58894
E4A,26.56763,-33.63189
E4A,26.51571,-33.59476
E4A,26.49533,-33.57226
E4A,26.52391,-33.58326
E4A,26.51902,-33.60485
E4A,26.49606,-33.58176
E4A,26.51299,-33.61148
E4A,26.55039,-33.59369
E4A,26.52905,-33.59069
E4A,26.53046,-33.64156
E4A,26.52356,-33.59687
E4A,26.51008,-33.61756
E4A,26.51191,-33.61406
E4A,26.54429,-33.60971
E4A,26.49711,-33.58944
E4A,26.51786,-33.62968
E4A,26.52469,-33.62581
E4A,26.52943,-33.60925
E4A,26.51692,-33.63165
E4A,26.51732,-33.62851
E4A,26.54064,-33.62589
E4A,26.52024,-33.59665
E4A,26.55168,-33.59882
E4A,26.49528,-33.59604
E4A,26.518,-33.60819
E4A,26.51527,-33.59089
E4A,26.51258,-33.58101
E4A,26.52096,-33.63228
E4A,26.51798,-33.63269
E4A,26.52932,-33.63177
E4A,26.51753,-33.61291
E4A,26.54474,-33.63713
E4A,26.51386,-33.57844
E4A,26.50941,-33.63512
E4A,26.52801,-33.61136
E4A,26.51764,-33.62682
E4A,26.54549,-33.6158
E4A,26.52498,-33.57538
E4A,26.5472,-33.58157
E4A,26.52281,-33.6238
E4A,26.53158,-33.62559
E4A,26.4968,-33.58986
E4A,26.55987,-33.59771
E4A,26.52654,-33.64286
E4A,26.5129,-33.60319
E4A,26.51861,-33.59791
E4A,26.51613,-33.63487
E4A,26.52149,-33.59444
E4A,26.54613,-33.62258
E4A,26.50556,-33.56591
E4A,26.52354,-33.6366
E4A,26.51199,-33.59368
E4A,26.50515,-33.58698
E4A,26.49825,-33.57358
E4A,26.52288,-33.62428
E4A,26.504,-33.57518
E4A,26.5267,-33.60862
E4A,26.50515,-33.624
E4A,26.54421,-33.57772
E4A,26.52492,-33.57934
E4A,26.49678,-33.57663
E4A,26.51905,-33.60861
E4A,26.56713,-33.59581
E4A,26.51622,-33.6134
E4A,26.53421,-33.63891
E4A,26.52564,-33.60168
E4A,26.50972,-33.62678
E4A,26.51928,-33.62875
E4A,26.52644,-33.57461
E4A,26.52854,-33.59388
E4A,26.51828,-33.57603
E4A,26.52321,-33.57203
E4A,26.51489,-33.57516
E4A,26.51229,-33.5744
E4A,26.55672,-33.59023
E4A,26.5048,-33.6218
E4A,26.51276,-33.58896
E4A,26.52309,-33.63385
E4A,26.57518,-33.60658
E4A,26.50608,-33.58773
E4A,26.52354,-33.63097
E4A,26.55052,-33.59701
E4A,26.49931,-33.62335
E4A,26.50336,-33.6111
E4A,26.50196,-33.59841
E4A,26.51947,-33.6224
E4A,26.51241,-33.58338
E4A,26.51004,-33.5838
E4A,26.50439,-33.59924
E4A,26.5244,-33.61189
E4A,26.49702,-33.57381
E4A,26.52033,-33.59954
E4A,26.53249,-33.58434
E4A,26.51683,-33.58028
E4A,26.52456,-33.56661
E4A,26.49562,-33.60582
E4A,26.49564,-33.58021
E4A,26.51657,-33.61648
E4A,26.50295,-33.5842
E4A,26.51201,-33.59443
E4A,26.5035,-33.58961
E4A,26.50689,-33.59467
E4A,26.50193,-33.61377
E4A,26.50415,-33.58545
E4A,26.51351,-33.58638
E4A,26.53416,-33.56709
E4A,26.50976,-33.60047
E4A,26.51871,-33.63753
E4A,26.53905,-33.59935
