burst_,x1_,x2_,y1_,y2_,sl_,ta_,t1_,t2_,dt_,case_,step_id_,log_sl_,cos_ta_,v0,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v1,v2,v3,v4,v5,v6,v7,v8,CosAspect,v1_1,EVI,v3_1,v4_1,NDVI,v7_1
111,26.55798,26.58139,-33.63216,-33.56946,0.0669277080139449,-2.451018331641615,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,TRUE,3,-2.7041422269808963,-0.7708803105465349,21.504369735717773,24.220870971679688,19.116500854492188,641.49267578125,76.405120849609375,33,29.810649871826172,213.07510375976563,106.043701171875,196.4175567626953,109,9.916500091552734,62.292503356933594,207.66583251953125,29.23737335205078,13.304370880126953,15.933001518249512,21.820871353149414,18.908740997314453,-0.8114954233169556,280.2616271972656,-4.335187911987305,37.10914611816406,10,0.6649583578109741,10.73732852935791
111,26.55798,26.55344333044855,-33.63216,-33.62921197858181,0.005410378997921649,-1.0991344341529308,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-5.2194361335087915,0.4543673500647237,22.191234588623047,24.799968719482422,19.79123306274414,593.17822265625,65.99678039550781,33.9999885559082,22.871570587158203,184.9967803955078,111.0905532836914,172.087646484375,112.0905532836914,9.409119606018066,60.6906852722168,203.76881408691406,29.600322723388672,14.090880393981934,15.509442329406738,22.6909122467041,19.69120216369629,1,4.778780460357666,-4.47864294052124,10.942155838012695,80,0.5254479050636292,1.7412575483322144
111,26.55798,26.564384099073134,-33.63216,-33.63464172362711,0.006868146554922516,2.2490046784734976,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-4.980860997368153,-0.6273988786937825,22.13993263244629,24.766111373901367,19.773820877075195,597.38983154296875,66.33888244628906,34,22.77287483215332,185.8624725341797,112.51072692871094,173.52737426757813,113,9.443363189697266,60.89053726196289,202.857421875,29.539932250976563,14.073821067810059,15.466111183166504,22.55497169494629,19.63993263244629,-0.753132164478302,80.94426727294922,-2.3555071353912354,60.613426208496094,10,0.6232231259346008,12.048616409301758
111,26.55798,26.54430956191494,-33.63216,-33.635665205452966,0.014112666038170744,-0.27188504750239195,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-4.2606825842490315,0.9632663829019132,22.089529037475586,24.726154327392578,19.689529418945313,594.11883544921875,65.9587631225586,34,22.963909149169922,185.10470581054688,110.99188232421875,173.0634765625,112.17906951904297,9.577969551086426,60.85262680053711,205.64942932128906,29.604124069213867,13.907435417175293,15.696688652038574,22.574934005737305,19.526155471801758,0.3898412585258484,11.854066848754883,-2.4025824069976807,26.108766555786133,30,0.560987651348114,3.2970032691955566
111,26.55798,26.540534738919863,-33.63216,-33.63997918491031,0.019117447183546563,-0.10151884093108743,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-3.9571538957777572,0.994851386580555,22.00629425048828,24.680986404418945,19.606294631958008,595.59063720703125,66.19013977050781,34,23.418981552124023,186.42431640625,110.2530746459961,174.0202178955078,112,9.619014739990234,60.93666458129883,206.1715545654297,29.600000381469727,13.787280082702637,15.81272029876709,22.45061492919922,19.480985641479492,0.7589480876922607,53.95957946777344,-2.3117218017578125,47.055240631103516,10,0.5964280962944031,8.2023162841796875
111,26.55798,26.55746899304849,-33.63216,-33.63709030667836,0.004956717870446053,0.9446336880684616,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-5.307011476946526,0.5860397344101198,22.196199417114258,24.798097610473633,19.798097610473633,594.861083984375,65.44526672363281,34,22.39055633544922,184.48329162597656,112.349609375,172.43545532226563,112.97117614746094,9.495217323303223,60.70258331298828,203.68746948242188,29.65357208251953,14.040724754333496,15.612847328186035,22.59908103942871,19.696199417114258,0.3140714168548584,3.7685348987579346,-5.063346862792969,12.023195266723633,30,0.44085657596588135,1.0899006128311157
111,26.55798,26.541344487120153,-33.63216,-33.626003893040895,0.017738036578705867,-0.8773163836875337,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-4.032043985863701,0.6392172148289189,22.1718692779541,24.871868133544922,19.771867752075195,592.22601318359375,65.28131866455078,34,22.698680877685547,184.4570770263672,110.9471664428711,172.1229248046875,112.07255554199219,9.48242473602295,60.4971809387207,206.1320343017578,29.692745208740234,14.0384521484375,15.654293060302734,22.6718692779541,19.650991439819336,0.08102201670408249,8.24749755859375,-1.0263488292694092,11.73949909210205,30,0.32158923149108887,5.053212642669678
111,26.55798,26.549828736880684,-33.63216,-33.62839411152046,0.008979142858906676,-0.955674020021581,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-4.712850851234063,0.5770584148946222,22.152965545654297,24.80484962463379,19.752965927124023,593.98565673828125,65.951507568359375,34.04497528076172,22.758895874023438,185,111.51531982421875,172.56381225585938,112.51531982421875,9.442537307739258,60.62907028198242,204.52902221679688,29.60485076904297,14.057462692260742,15.54738712310791,22.652965545654297,19.65746307373047,0.17208972573280334,58.28688430786133,-4.306956768035889,49,20,0.6276330947875977,33.63144302368164
111,26.55798,26.56413400152489,-33.63216,-33.628712762662126,0.007053735183009361,3.129318908560357,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-4.954197989266599,-0.999924678537049,22.019514083862305,24.695947647094727,19.719514846801758,600.91180419921875,67,34.050350189208984,23.19216537475586,187.78042602539063,112,175.13140869140625,113,9.376433372497559,60.859989166259766,202.624267578125,29.419513702392578,14.02454948425293,15.394965171813965,22.414478302001953,19.52356719970703,0.8182600140571594,58.10438919067383,-3.903085231781006,42.68143081665039,30,0.5902484655380249,8.9517974853515625
111,26.55798,26.569535059253965,-33.63216,-33.6416316560295,0.014940939137278621,1.9320704348763786,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-4.203650240658825,-0.35346638072655145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,26.55798,26.543749015266336,-33.63216,-33.63637268354122,0.014841416007521055,-0.23508212289275132,2020-04-12T22:20:23Z,2020-04-12T23:00:22Z,39.9833333333333,FALSE,3,-4.210333627498372,0.9724952163137366,22.081567764282227,24.71678352355957,19.681568145751953,594.14959716796875,65.96623229980469,34,23.0185546875,185.184326171875,110.84843444824219,173.1505584716797,112.10030364990234,9.586592674255371,60.88496780395508,205.6815185546875,29.603376388549805,13.891596794128418,15.711779594421387,22.559757232666016,19.516782760620117,0.9945548176765442,19.76940155029297,-2.5331649780273438,20.76851463317871,10,0.496438205242157,7.934508323669434
111,26.58139,26.57622,-33.56946,-33.58432,0.015733674078229787,-3.119071112633347,2020-04-12T23:00:22Z,2020-04-12T23:20:28Z,20.1,TRUE,4,-4.151952017778653,-0.9997464008159562,21.72640609741211,24.361364364624023,19.326406478881836,626.66607666015625,71.8709945678711,33.86494064331055,27.107206344604492,203.41636657714844,109.1290054321289,187.96163940429688,110.6504135131836,9.677268981933594,61.82753372192383,205.2655487060547,29.2864933013916,13.6264066696167,15.660087585449219,22.02640724182129,19.212900161743164,-0.14684364199638367,191.6162567138672,-2.836808681488037,52.93381881713867,20,0.6131142973899841,13.893186569213867
111,26.58139,26.602823265150963,-33.56946,-33.51694046935824,0.05672465031943256,-0.030133624850444907,2020-04-12T23:00:22Z,2020-04-12T23:20:28Z,20.1,FALSE,4,-2.869546412822979,0.9995460166809877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
