collar_id,species,timestamp,lon,lat
383737327c30820e,Loxodonta africana,14-08-2022 01:44,26.50756,-33.61501
383737327c30820e,Loxodonta africana,14-08-2022 02:15,26.50715,-33.61475
383737327c30820e,Loxodonta africana,14-08-2022 02:44,26.50595,-33.61428
383737327c30820e,Loxodonta africana,14-08-2022 03:14,26.50406,-33.61344
383737327c30820e,Loxodonta africana,14-08-2022 03:45,26.50351,-33.6132
383737327c30820e,Loxodonta africana,14-08-2022 04:15,26.50345,-33.61323
383737327c30820e,Loxodonta africana,14-08-2022 04:45,26.50336,-33.613
383737327c30820e,Loxodonta africana,14-08-2022 05:15,26.50327,-33.61303
383737327c30820e,Loxodonta africana,14-08-2022 05:45,26.50334,-33.61296
383737327c30820e,Loxodonta africana,14-08-2022 06:15,26.50338,-33.61294
383737327c30820e,Loxodonta africana,14-08-2022 06:45,26.50328,-33.61294
383737327c30820e,Loxodonta africana,14-08-2022 07:16,26.50015,-33.61448
383737327c30820e,Loxodonta africana,14-08-2022 07:45,26.50041,-33.61465
383737327c30820e,Loxodonta africana,14-08-2022 08:16,26.50066,-33.6149
383737327c30820e,Loxodonta africana,14-08-2022 08:46,26.50159,-33.61494
383737327c30820e,Loxodonta africana,14-08-2022 09:16,26.50176,-33.61559
383737327c30820e,Loxodonta africana,14-08-2022 09:46,26.50122,-33.61567
383737327c30820e,Loxodonta africana,14-08-2022 10:16,26.50061,-33.61819
383737327c30820e,Loxodonta africana,14-08-2022 10:46,26.5004,-33.62075
383737327c30820e,Loxodonta africana,14-08-2022 11:17,26.50232,-33.62101
383737327c30820e,Loxodonta africana,14-08-2022 11:47,26.5024,-33.62102
383737327c30820e,Loxodonta africana,14-08-2022 12:16,26.50241,-33.62098
383737327c30820e,Loxodonta africana,14-08-2022 12:48,26.50164,-33.62399
383737327c30820e,Loxodonta africana,14-08-2022 13:17,26.50066,-33.6242
383737327c30820e,Loxodonta africana,14-08-2022 13:47,26.50087,-33.62442
