step_id_,used_rsf,max_rsf,win
1000_1,0.5770133520674978,0.5770133520674978,1
1000_10,0.49452030561963345,0.7079814280363658,0
1000_11,0.46637015885636957,0.5304205472425456,0
1000_12,0.5031272626560267,0.5659889974625216,0
1000_13,0.5631558779123995,0.6814300218697035,0
1000_14,0.5119079191280805,0.812408770265215,0
1000_15,0.4682589362577876,0.5252720871301332,0
1000_2,0.5682642013939881,0.5770193937098214,0
1000_3,0.5454718720045955,0.5717653804558552,0
1000_4,0.41132072089781535,0.5454719452339829,0
1000_5,0.5308718980152831,0.5308718980152831,1
1000_6,0.45491042356421935,0.580849297288581,0
1000_7,0.38626145772012477,0.521615174367331,0
1000_8,0.46091076376342077,0.7231189733110573,0
1000_9,0.6976630073142825,0.6976630073142825,1
1001_1,0.46994060622163253,0.6727943350830257,0
1001_2,0.481524302235169,0.5139671249329666,0
1001_3,0.48248553841199915,0.7313160442912501,0
1002_1,0.6844771536712441,0.8734357995100699,0
1002_2,0.586671206538777,0.7105920430421988,0
1002_3,0.6337077525166986,0.849576177496364,0
1002_4,0.61923087226760265,0.7670990168880243,0
1002_5,0.6955606745765927,0.7567020215788832,0
1003_1,0.7707120056531712,0.8069860116976193,0
1003_10,0.9196403299709873,1.058591740081684,0
1003_11,0.8866276680829589,0.9198125144732043,0
1003_2,0.7191785674301473,0.8962021416360648,0
1003_3,0.7232335389957107,0.8122449860775839,0
1003_4,0.8036460462597229,1.177032857931638,0
1003_5,0.7800876260872237,0.9972222785782018,0
1003_6,0.8907808474384789,0.8907808474384789,1
1003_7,0.8628480032773548,1.041619434195037,0
1003_8,0.8774577334873185,0.9210760077929454,0
1003_9,0.8887187940966527,0.8887187940966527,1
1004_1,0.8535475771791451,0.9509415328875606,0
1004_2,0.8826271974804817,0.9531266138330601,0
1004_3,0.8690345739582885,0.883282364016986,0
1004_4,0.8624598297506426,1.0928587773252576,0
1004_5,0.87144756588027,0.888630113896592,0
1004_6,0.8371343696658827,0.8726871825474898,0
1004_7,0.834601763056484,0.8722360654877293,0
1004_8,0.6053960694955621,0.869963881581344,0
1005_1,0.8020544918690207,0.8544636540083757,0
1005_2,0.8398806778143223,0.8827526747472735,0
1005_3,0.8024976077304651,0.9920289196624775,0
1005_4,0.6705850215134334,0.9101346057493502,0
1005_5,0.7577842777674085,0.9038429196427001,0
1005_6,0.788653691555779,0.8719258740028794,0
1006_1,0.9416204784276383,0.9944303608352233,0
1006_2,0.890373675092814,0.9419562149079048,0
1006_3,0.8643992123136124,0.9074517973220937,0
1007_1,0.7795529886801281,0.9352272245974246,0
1007_2,0.7632276465687735,0.8436048934929744,0
1007_3,0.7571907453604455,0.9447730687769823,0
1007_4,0.6686861713908847,0.861827453857452,0
1007_5,0.6917291029207228,0.9093016372770267,0
1008_1,1.6404810784729074,1.6854416277820492,0
1008_2,1.4515184861121826,1.6428418550703603,0
1008_3,1.5028867178774101,1.5347766410459607,0
1008_4,1.547840412944968,1.5813288278364708,0
1008_5,1.5234794243075096,1.5544505748390822,0
1008_6,1.4533965129582473,1.5234794241641005,0
1008_7,1.5559815388208533,1.5559815388208533,1
1009_1,1.6233286058011371,1.6405019317562752,0
1009_10,1.007331863955928,1.1219662469690896,0
1009_11,0.9533091459611216,1.233713944677705,0
1009_12,0.9532321161214261,1.3818712106554114,0
1009_13,1.0293852959136078,1.0399607050990978,0
1009_14,0.9476459999893667,1.2983416981451665,0
1009_15,0.9363676377090692,1.3498630870159007,0
1009_16,0.9600153431464039,0.9600153431464039,1
1009_17,0.9537324070176378,1.1821067679145019,0
1009_18,1.3525009602412443,1.3525009602412443,1
1009_19,1.263176893173835,1.3537025286735982,0
1009_2,1.4324470496751516,1.6463587833250808,0
1009_20,1.2021934583583767,1.55623246453859,0
1009_21,1.2275072494504735,1.2275072494504735,1
1009_22,1.2332390354744027,1.2533886115905717,0
1009_23,1.3140190978610102,1.3140190978610102,1
1009_24,1.3750749582530426,1.4192248595347492,0
1009_25,1.0857241986036057,1.4149565510137525,0
1009_26,1.208978614280996,1.4731257741439205,0
1009_27,1.1326243279505117,1.2706487280231922,0
1009_28,1.1917030871475631,1.5788760856685256,0
1009_29,1.8792779539797673,1.8792779539797673,1
1009_3,1.4958619064360792,1.5031075007266648,0
1009_30,1.6986412577886112,1.879269265177908,0
1009_31,1.1005824109263367,1.705355754156732,0
1009_32,1.1891524632035493,1.290702638447375,0
1009_33,1.4731962683516697,1.4731962683516697,1
1009_34,1.427566257201609,1.4721124550795464,0
1009_35,1.253803508689616,1.428488999664871,0
1009_36,1.2122965042166802,1.6878611447672676,0
1009_37,1.4688033926278414,1.4688033926278414,1
1009_38,1.6859166257807836,1.6981471707448077,0
1009_4,1.3792371981241218,1.5181210849449869,0
1009_5,1.3383473991182575,1.4871825973986188,0
1009_6,1.326022123584545,1.3398229191582312,0
1009_7,1.298243886070408,1.4425623114613166,0
1009_8,1.113064860573141,1.298243886070408,0
1009_9,1.0188057355675535,1.3229104386008752,0
100_1,1.0712972871562294,1.0712972871562294,1
100_10,1.0099934609936507,1.0470333903032945,0
100_11,1.0318333420489605,1.1103764802076452,0
100_12,1.0309050814148557,1.2111940720754162,0
100_13,1.0304756145283822,1.0312743761704772,0
100_14,1.036256399396482,1.1547515376589097,0
100_15,1.032735293319899,1.087395665385216,0
100_16,1.0013417058135594,1.055232797311491,0
100_17,1.0015635426037042,1.0582048736677874,0
100_18,0.9670148267215871,1.0963358121561348,0
100_19,0.8570273961177903,1.069125089138509,0
100_2,1.2593630701527654,1.2593630701527654,1
100_20,0.9562993580113479,0.9562993580113479,1
100_21,0.8153234847084901,0.9737526595343052,0
100_22,0.8287087299713242,0.8740046856184667,0
100_23,0.8141198502068231,0.8428425295721146,0
100_24,0.8136159088213685,0.847658791724245,0
100_25,0.848226312986935,0.9191535342656425,0
100_3,1.124075689325838,1.260452893876445,0
100_4,1.0386003772987975,1.3280112225143639,0
100_5,0.9258179166389064,1.1596237714292736,0
100_6,0.9807428366159907,1.204827697362923,0
100_7,1.1041632720052117,1.111932850472813,0
100_8,1.04562773968683,1.165234513075517,0
100_9,1.0440021291183255,1.1274740801217373,0
1016_1,1.1564533018073577,1.1564533018073577,1
1016_2,1.057269534312546,1.1862038894082456,0
1016_3,0.9158274876673197,1.1428475449451867,0
1016_4,0.9231378282060745,1.0178203289740437,0
1016_5,1.0452785306028642,1.2351452103075253,0
1016_6,1.1145586810562411,1.1145586810562411,1
1017_1,1.0447085126887456,1.403622377942907,0
1017_2,1.0976564494191148,1.1562295468415429,0
1017_3,1.2838639568763925,1.2838639568763925,1
1017_4,1.0303966897599388,1.5288190343063748,0
1017_5,1.0731583366119826,1.2313758335061917,0
1017_6,1.27496412422491,1.2939891266574315,0
1017_7,0.9964066855075439,1.338421526531334,0
1017_8,1.2004731321019178,1.4642396692975215,0
1019_1,1.2459684482074145,1.372058259807637,0
1019_10,0.7480309108052429,1.10588482877385,0
1019_11,0.7972627959230861,1.0907632121193365,0
1019_12,0.8153002192692882,1.6313430852672899,0
1019_13,0.780427397778074,1.2735930529186732,0
1019_14,0.7432864879851067,1.4470517621154544,0
1019_15,0.7265511823119578,0.8889364457068666,0
1019_16,0.7074536519381482,0.8955124252757519,0
1019_17,1.0409108721229743,1.2423140067908989,0
1019_18,1.0099199142252808,1.1858527634591538,0
1019_19,0.9926729283304563,1.0454726160573178,0
1019_2,0.841254405477584,1.2694564576753433,0
1019_20,0.9032992597795213,0.9927144412980745,0
1019_21,0.9546972459607918,1.2429970664110859,0
1019_22,0.8737590245380744,0.9548749979266988,0
1019_23,0.9130259250755932,1.2020757575716319,0
1019_24,0.8966356704249905,0.9957489071942847,0
1019_25,0.9662144976952176,1.2936166095293367,0
1019_26,1.2955445820209268,1.2955445820209268,1
1019_27,1.2649386973393129,1.3049811532916604,0
1019_3,0.843859851225533,1.211430954026345,0
1019_4,0.811946391728677,1.2093625989594021,0
1019_5,0.7605704893189051,0.961976192988484,0
1019_6,0.7691344467104758,1.1685896423552031,0
1019_7,0.792510040914484,1.355887836385567,0
1019_8,0.7877856187320826,1.665182795565859,0
1019_9,0.7726914215271822,1.1030561901516522,0
101_1,0.8431498751837876,0.8471299111554605,0
101_2,0.8375764315388582,0.8447401444220609,0
101_3,0.8465417480466846,0.8465417480466846,1
1020_1,0.9290382860688354,1.0524096693487548,0
1020_10,1.4599500048074536,1.4599500048074536,1
1020_11,1.3454256761955237,1.7025177277582675,0
1020_2,1.0250008377296869,1.070551766914148,0
1020_3,1.2463022016819403,1.2850491885209807,0
1020_4,1.2547727258015111,1.3117832480023226,0
1020_5,1.264646833892476,1.343199183043855,0
1020_6,1.2407016414233085,1.3256007344156104,0
1020_7,1.515630749217312,1.515630749217312,1
1020_8,1.5150916398417225,1.516032357104054,0
1020_9,1.3140858841980034,1.5290298867038197,0
1021_1,1.1757976520640678,1.4974244283139162,0
1021_10,1.3038085160210036,1.3896785717072475,0
1021_11,1.0396737088449661,1.3683349828903397,0
1021_12,1.018039674118613,1.24118680398389,0
1021_2,1.2973669784423731,1.495293367342485,0
1021_3,1.3136473994770599,1.319096828106961,0
1021_4,1.5723766332346445,1.5723766332346445,1
1021_5,1.5917585427380974,1.6045277484089513,0
